spotify_id,tag,count,normalized_count,source
1RjU7UhRICmdFPKxCucLgq,hell on earth,12,0.12,LastFM
1TgbpK1ZUhjxCKzdfA7ls9,cursed fear,25,0.25,LastFM
1UPJoPSCpOzYcRBq5nc586,happy dance,12,0.12,LastFM
1UX1kt5jsniuhSpjIJTFGI,sad words,100,1.0,LastFM
1UdoFJDUHWu4oWH5JlwmDP,smooth soul,7,0.07,LastFM
1UdoFJDUHWu4oWH5JlwmDP,sweet soul,3,0.03,LastFM
1VxXSKSd1aSwMVocTjhLWt,happy,4,0.04,LastFM
1VxXSKSd1aSwMVocTjhLWt,happy,4,0.04,LastFM
1W9zants12SLSVJE2QPYij,peaceful,2,0.02,LastFM
1WN4uNclrDuczTO3bCr8s1,happy,2,0.02,LastFM
1WN4uNclrDuczTO3bCr8s1,happy,2,0.02,LastFM
1WWgMk8nD79p8VeKFGYrOw,high energy,2,0.02,LastFM
1WWgMk8nD79p8VeKFGYrOw,high energy,2,0.02,LastFM
1Wn5LO7y9CLW0lHf2hNt8k,feel good,8,0.08,LastFM
1WtpkJyC5UNqE4dC3iHplB,devastating,9,0.09,LastFM
1X1KDnhTnb28tpJlgOV3lD,soulful,2,0.02,LastFM
1XAzFYJR94m9T4AgshhO99,happy,2,0.02,LastFM
1XAzFYJR94m9T4AgshhO99,optimistic,1,0.01,LastFM
1XGsj1tkyGJtE3C2Cc9VYT,happy,2,0.02,LastFM
1XGsj1tkyGJtE3C2Cc9VYT,peaceful,2,0.02,LastFM
1XNM8FcPNYK0w3Vc7q46TN,happy,1,0.01,LastFM
1XT5kxg6Tk0ukCO2vBQN4v,happy,2,0.02,LastFM
1Xf1lWBSml62NG1du3Ro14,smooth soul,6,0.06,LastFM
1Xf1lWBSml62NG1du3Ro14,happy,3,0.03,LastFM
1XhzO8cuPaqsqUKw92Wbwc,feels like home,3,0.03,LastFM
1XvrMOEi2oLFYdrkfIX3xG,happy,4,0.04,LastFM
1XvrMOEi2oLFYdrkfIX3xG,i'm so excited,3,0.03,LastFM
1YIWYzMq84I46LmgX1vpye,happy,4,0.04,LastFM
1YIWYzMq84I46LmgX1vpye,happy,4,0.04,LastFM
1YiAY1oCmkFjUabQL9gos4,smile,2,0.02,LastFM
1ZPlNanZsJSPK5h9YZZFbZ,happy,2,0.02,LastFM
1ZUj6t3goYbtWrCKFnwzIf,nasty nasty,9,0.09,LastFM
1ZUj6t3goYbtWrCKFnwzIf,feel good,3,0.03,LastFM
1b2G6vSI7JF3slSMirS4oz,excite,50,0.5,LastFM
1c5KZhtOAOH7eFOlBekNhS,smooth soul,3,0.03,LastFM
1cXc92MX9kFjMrrDsvdf9w,joyful,2,0.02,LastFM
1cra6YOV4ZnSPqTP8JXmHl,feel good,2,0.02,LastFM
1cra6YOV4ZnSPqTP8JXmHl,happy,4,0.04,LastFM
1d9QTZFpruDdK81YlwPlmE,smooth soul,3,0.03,LastFM
1d9QTZFpruDdK81YlwPlmE,feel good,3,0.03,LastFM
1d9QTZFpruDdK81YlwPlmE,happy,3,0.03,LastFM
1e3Q7gE5TRUklXOlZFKIrv,powerful,4,0.04,LastFM
1eDBpkZgY7p9OBVodcrX9n,happy,8,0.08,LastFM
1eDBpkZgY7p9OBVodcrX9n,happy,8,0.08,LastFM
1eNrlXlW7Cj1QB1YUcZmpb,happy,2,0.02,LastFM
1eNrlXlW7Cj1QB1YUcZmpb,happy songs,2,0.02,LastFM
1eRgyfyizDWISeS99kwLNC,happiness,1,0.01,LastFM
1f1ybry2mOfAgP3qBFMiKc,good morning mood,6,0.06,LastFM
1hBM2D1ULT3aeKuddSwPsK,awful,3,0.03,LastFM
1hBM2D1ULT3aeKuddSwPsK,positive vibes,3,0.03,LastFM
1hRDHWWealh2Pk3fnpIe75,happy,2,0.02,LastFM
1iJLyYspcbBW4oghhiFny0,powerful,3,0.03,LastFM
1ib9zzAc7DsTdTtp0LFMS0,smooth soul,6,0.06,LastFM
1ibeKVCiXORhvUpMmtsQWq,soulful,1,0.01,LastFM
1jF7IL57ayN4Ity3jQqGu0,feel good,2,0.02,LastFM
1jGDDbxY1FBBdi9eia6Q2y,pleasant,100,1.0,LastFM
1jJci4qxiYcOHhQR247rEU,happy,5,0.05,LastFM
1jJci4qxiYcOHhQR247rEU,happy songs,4,0.04,LastFM
1jJci4qxiYcOHhQR247rEU,happy,5,0.05,LastFM
1jJci4qxiYcOHhQR247rEU,happy songs,4,0.04,LastFM
1jNd1HqFj9yZlDgdkpddkm,happy,6,0.06,LastFM
1jcTfIiBUz35bBqgHYItP6,unexpected feel good,4,0.04,LastFM
1jq28NGw6wdtFKx8MBPy6C,awesomeness,1,0.01,LastFM
1k1Bqnv2R0uJXQN4u6LKYt,smooth soul,2,0.02,LastFM
1k1Bqnv2R0uJXQN4u6LKYt,sunshine,3,0.03,LastFM
1k7lK8tjU5BPsXez7WEpg0,feel good,18,0.18,LastFM
1k7lK8tjU5BPsXez7WEpg0,feel good,6,0.06,LastFM
1k7lK8tjU5BPsXez7WEpg0,good energy,6,0.06,LastFM
1k7lK8tjU5BPsXez7WEpg0,feel good,18,0.18,LastFM
1k7lK8tjU5BPsXez7WEpg0,feel good,6,0.06,LastFM
1k7lK8tjU5BPsXez7WEpg0,good energy,6,0.06,LastFM
1kSxm4vU26W5xSUdnPUkyB,smooth soul,3,0.03,LastFM
1kkbUvmqZiNmWCR9TLd4tO,pure joy,4,0.04,LastFM
1kkbUvmqZiNmWCR9TLd4tO,soulful,4,0.04,LastFM
1ko2lVN0vKGUl9zrU0qSlT,smooth soul,60,0.6,LastFM
1kso4ftbucCeUK4F4q7Nsk,peaceful,3,0.03,LastFM
1kvq7ksGQWSyRysYYNd6lu,powerful,2,0.02,LastFM
1l4TxTavodjlnV2Uxtwl6B,happy,3,0.03,LastFM
1l4TxTavodjlnV2Uxtwl6B,high energy,7,0.07,LastFM
1lLQtlPli8kTLJsTrcnRuQ,joyful,5,0.05,LastFM
1lLQtlPli8kTLJsTrcnRuQ,joyful,5,0.05,LastFM
1lLacHBitnE9H4bdN3CefH,positive vibes,2,0.02,LastFM
1lx8ddGT5wCD6W2xmLeRKG,smooth soul,2,0.02,LastFM
1lx8ddGT5wCD6W2xmLeRKG,elegant,2,0.02,LastFM
1mH6tZC6iXIHPI6EixCwxw,happy,4,0.04,LastFM
1mH6tZC6iXIHPI6EixCwxw,christmas fun,4,0.04,LastFM
1mzKd4lul92VCIdehoP8rg,feel good,1,0.01,LastFM
1nUn5yFnGi9ZxVYv84KtdF,feel good,2,0.02,LastFM
1ne9wOtDF2jM6Cm8WBkaER,cheerful,2,0.02,LastFM
1nrvksAMsxoiEbUkQyxOXo,happy,20,0.2,LastFM
1ntxpzIUbSsizvuAy6lTYY,happy,2,0.02,LastFM
1oXq63OUf43LDnNPVtfvX8,happy,2,0.02,LastFM
1oaaSrDJimABpOdCEbw2DJ,smooth soul,4,0.04,LastFM
1ot6jEe4w4hYnsOPjd3xKQ,happy,4,0.04,LastFM
1oyRhrmdRoJj0rUe7b22FS,happy,4,0.04,LastFM
1pOIpxfrQ8AszXZdKR3aH3,not safe for work,2,0.02,LastFM
1pOIpxfrQ8AszXZdKR3aH3,swearing is cool,4,0.04,LastFM
1pYPgA8XdHFQS15HPB41MH,happy,9,0.09,LastFM
1pbHy9VBpSyZh56xuujZz0,happy,2,0.02,LastFM
1qfDfZAvrkSAFrAR2FTQDv,smooth soul,2,0.02,LastFM
1qfDfZAvrkSAFrAR2FTQDv,feel good,1,0.01,LastFM
1r6e1WRXDNu06Crekl2Mbk,sad as hell,7,0.07,LastFM
1rG2EZw9GJuBPleLhS64sn,the word love,2,0.02,LastFM
1sFqKjiXz86m7GLrMeUNCh,loving you,6,0.06,LastFM
1tCdXIAdRx5CvilfUpCNuU,praise,100,1.0,LastFM
1tJ7QglWwgMg3XDG82ZMsF,happy,17,0.17,LastFM
1tJ7QglWwgMg3XDG82ZMsF,in love,17,0.17,LastFM
1tMyqN7bNCokdg7jWgKPc8,my girl,4,0.04,LastFM
1uEOy1YhgBr0qCmTrvJhaA,heroes,23,0.23,LastFM
1uaGSDFsLdReQgg8p7Obwh,special love,2,0.02,LastFM
1udKn1oNKYQSQ9OmiIWCMu,beauty,2,0.02,LastFM
1udKn1oNKYQSQ9OmiIWCMu,joyful,4,0.04,LastFM
1udKn1oNKYQSQ9OmiIWCMu,beauty,2,0.02,LastFM
1udKn1oNKYQSQ9OmiIWCMu,joyful,4,0.04,LastFM
1vRXK3F03wbFnCPmjryyEm,dreamy sun,3,0.03,LastFM
1vf0m8FrWV2f8CiU72mysM,powerful,4,0.04,LastFM
1vf0m8FrWV2f8CiU72mysM,smile,4,0.04,LastFM
1vf0m8FrWV2f8CiU72mysM,soulful,7,0.07,LastFM
1vgqCtUGKu5XsEgtRDkLfz,pleasant,10,0.1,LastFM
1vhlVbHnbKJPD7pqCC0cE7,province of joy,4,0.04,LastFM
1vhlVbHnbKJPD7pqCC0cE7,feel good,4,0.04,LastFM
1vxu8vMNshg5J8z3oA7QJZ,powerful,2,0.02,LastFM
1wS3gRK4Yryz0Vcvegifaj,happy,2,0.02,LastFM
1wbM7WXEKWPxqwFg3iR6BU,sweet perfection,13,0.13,LastFM
1weEqgqTn03x8hmJ2mHMET,beauty,2,0.02,LastFM
1wncA7mz0ntqvZ8UzFokGk,happy,25,0.25,LastFM
1wncA7mz0ntqvZ8UzFokGk,feel good,25,0.25,LastFM
1wncA7mz0ntqvZ8UzFokGk,happy,25,0.25,LastFM
1wncA7mz0ntqvZ8UzFokGk,feel good,25,0.25,LastFM
1wncA7mz0ntqvZ8UzFokGk,happy,25,0.25,LastFM
1wpRglLhQ092N1rftlDMD3,awful,4,0.04,LastFM
1wpRglLhQ092N1rftlDMD3,feel good,4,0.04,LastFM
1wpRglLhQ092N1rftlDMD3,awful,4,0.04,LastFM
1wpRglLhQ092N1rftlDMD3,feel good,4,0.04,LastFM
1x3S3LYn5wqKHPzfUiqsj1,feel good,6,0.06,LastFM
1x3S3LYn5wqKHPzfUiqsj1,soulful,3,0.03,LastFM
1x9ahz0ALGHgbN9wwDjmre,let me make you happy,3,0.03,LastFM
1xkOg49ZxldiM1ioIudwUS,happy,3,0.03,LastFM
1xkOg49ZxldiM1ioIudwUS,joyful,3,0.03,LastFM
1xkOg49ZxldiM1ioIudwUS,happy,3,0.03,LastFM
1xkOg49ZxldiM1ioIudwUS,joyful,3,0.03,LastFM
1yUEZzM603T4lD6Myk3JJ3,powerful,2,0.02,LastFM
1yUEZzM603T4lD6Myk3JJ3,happy songs,2,0.02,LastFM
1yeIxOEFmpQ3qlOb2R3g2m,the ghetto,9,0.09,LastFM
1yeIxOEFmpQ3qlOb2R3g2m,soulful,2,0.02,LastFM
1zCn7jmXyfLW4mqyl3Vqsb,soulful,2,0.02,LastFM
1zOU6M1x4qSgvIJ2SxCucE,happy,8,0.08,LastFM
1zU0kAJdEPyRs4x5gkQQER,good morning,2,0.02,LastFM
1zuVsc5gf2S2Fp5achygUi,soulful,1,0.01,LastFM
217jPzlbFDCAPoOARhfUdH,high energy,2,0.02,LastFM
21CXijjRjUaegeKhfPF7uX,painful,8,0.08,LastFM
21YxK0klhpfLW8budkJaMF,powerful,2,0.02,LastFM
22kv2NoeaD7qhTgShfZjIv,happy,4,0.04,LastFM
23HiOySFOnPUXTJWnc5tAb,feel good,2,0.02,LastFM
23KUlJNvJmKrRVmo3XBvxM,pleasant,2,0.02,LastFM
23KUlJNvJmKrRVmo3XBvxM,pleasant,2,0.02,LastFM
24tO365YW6lcZr1hN4Ukzj,powerful,3,0.03,LastFM
26TpLkciA8vz3kAvSI5tHG,fun to play,3,0.03,LastFM
26q6YTrXt9l8qshIveiTX9,soulful,2,0.02,LastFM
27AHAtAirQapVldIm4c9ZX,positive vibes,2,0.02,LastFM
283898Lgbl6LidapOraXiN,happy,4,0.04,LastFM
28JSZ4KyzDXnnC2XnJX1db,happy,15,0.15,LastFM
28KTisZDzhDBALLSvRf4wv,optimism,2,0.02,LastFM
28PORYgAQ5vrbwtobRlCoq,beautifully painful,7,0.07,LastFM
28qkNp9shSV8AQrBwxZf48,feel good,2,0.02,LastFM
28qkNp9shSV8AQrBwxZf48,happy,2,0.02,LastFM
29HbMTL672MugzhklYvStz,feel good,2,0.02,LastFM
29HbMTL672MugzhklYvStz,feel good,2,0.02,LastFM
29dljceloiAgAeARUwZ3QC,deep and meaningful,4,0.04,LastFM
2APxH5XbOLDTmW9X5yi6Hw,beauty,1,0.01,LastFM
2Ap6ZjicxxcWvit5ZRYQxk,powerful,3,0.03,LastFM
2AxCeJ6PSsBYiTckM0HLY7,red shoes ecstasy,2,0.02,LastFM
2AxCeJ6PSsBYiTckM0HLY7,red shoes ecstasy,2,0.02,LastFM
2B4IYgIkBnemrp0YEkaUIH,feel good,2,0.02,LastFM
2BGNomqCxEDcXyxf8bg27k,summer fun,2,0.02,LastFM
2BepFzUWfczDk68DXj10w3,feel good,2,0.02,LastFM
2Bv0qamiKGfDBtXCutmXJf,perfectly sad,17,0.17,LastFM
2CVJECHIdpe8otFH0XFI4F,happy songs,2,0.02,LastFM
2Cakl6tRkLxccrnqJdvGpu,happy,11,0.11,LastFM
2CdS3DRqWR5LAhy4hM5X9W,exciting,3,0.03,LastFM
2CdS3DRqWR5LAhy4hM5X9W,feel good,2,0.02,LastFM
2D1hlMwWWXpkc3CZJ5U351,smile,2,0.02,LastFM
2DQ5r0crvortwaNRYcninK,love me,8,0.08,LastFM
2DmqtzZkGjbxQx38qZ22zw,fun to play,20,0.2,LastFM
2DxX9x7Cmywikp14l1YUdk,all about love,2,0.02,LastFM
2En6kxGCjZxXmKJ1IYu4Fp,love again,5,0.05,LastFM
2EzTLbGTRB1tD47jN509wc,the word love,50,0.5,LastFM
2FEWcWHnDmGD6WSqpW4VYu,powerful,3,0.03,LastFM
2FEWcWHnDmGD6WSqpW4VYu,true love,2,0.02,LastFM
2HCaIYjkvWSZzaSKUoOh3d,happy,3,0.03,LastFM
2HmMklpgK8vGCpJmPpz1yG,feel good goodies,2,0.02,LastFM
2HmMklpgK8vGCpJmPpz1yG,happy,2,0.02,LastFM
2HqCaO7BV010qXS5FuiTED,feel good goodies,2,0.02,LastFM
2HqCaO7BV010qXS5FuiTED,hottie,2,0.02,LastFM
2HqCaO7BV010qXS5FuiTED,optimistic,2,0.02,LastFM
2Ib1eqrDO3CO0BBeEbk6sG,feel good,2,0.02,LastFM
2Iq6HhIquO7JKr0KfTNLzU,optimistic,17,0.17,LastFM
2J9ChZBgjDLdGaIKdKQcP0,soulful,6,0.06,LastFM
2Jftg4kiguObH0sEtgOfcc,broken heart,2,0.02,LastFM
2Jftg4kiguObH0sEtgOfcc,life is good,2,0.02,LastFM
2Jftg4kiguObH0sEtgOfcc,oh love,5,0.05,LastFM
2JgBVzKUpiMSxPb4H9tbQV,jazzy fat nasty,2,0.02,LastFM
2JgBVzKUpiMSxPb4H9tbQV,jazzy fat nasty,2,0.02,LastFM
2KBo6O5rkNdtYT3wYjkEkq,soulful,24,0.24,LastFM
2KOt2JrCB720UxIbyzweQo,happy,9,0.09,LastFM
2KaiZgGRtgeETwv52tn5rK,sweet soul,15,0.15,LastFM
2KeFEmC9tWtNaF2hZ7yLpm,flawless,12,0.12,LastFM
2LTka22D6eVbB0ekwglXuy,happy,2,0.02,LastFM
2LTka22D6eVbB0ekwglXuy,old good wave,2,0.02,LastFM
2LVZsGYt8Cq8TIGgS1eGjR,good morning,2,0.02,LastFM
2LXtyj95dK56ENS1QLt4IB,feel good,3,0.03,LastFM
2LXtyj95dK56ENS1QLt4IB,morning vibes,3,0.03,LastFM
2M2WJ7gBlcKNxdhyfPp9zY,feel good,2,0.02,LastFM
2MwjZo81ldYYAah74RNQ85,sweet soul,4,0.04,LastFM
2N2yrmodOnVF10mKvItC9P,love you,2,0.02,LastFM
2N2yrmodOnVF10mKvItC9P,broken heart,3,0.03,LastFM
2NTjJNW80dZrMYtgRQDaFW,happy,2,0.02,LastFM
2NTjJNW80dZrMYtgRQDaFW,pleasant,2,0.02,LastFM
2NxY5rwB1QhkcpnkD62h7G,too violent for me,8,0.08,LastFM
2O47kvC3i2H5u1SBSFU60B,elegant,5,0.05,LastFM
2O6X9nPVVQSefg3xOQAo5u,cool trip,2,0.02,LastFM
2OaXmeYBJ0hcTmS3kxjJOx,true love,2,0.02,LastFM
2Ocfrk1syda141tYv7v9lr,happy,5,0.05,LastFM
2Ocfrk1syda141tYv7v9lr,positive vibes,9,0.09,LastFM
2Q21T7gfWltYB592v39re5,lethal weapons,4,0.04,LastFM
2Q5wSOwq6BDSu7sSVMNrtT,happy,3,0.03,LastFM
2QwObYJWyJTiozvs0RI7CF,powerful,3,0.03,LastFM
2R75DGyaaHBAAAJodxBlUf,soulful,2,0.02,LastFM
2R75DGyaaHBAAAJodxBlUf,soulful,2,0.02,LastFM
2SVW5774QbmEjWfbHOEnz3,feel good goodies,2,0.02,LastFM
2T2t1DXwzdilKF3BQPHREo,happy,2,0.02,LastFM
2THkQauDWMvJgXFGPY4iKB,feel good,14,0.14,LastFM
2TJ8nAr1nSMVREQJdwkm4l,smooth soul,13,0.13,LastFM
2Tu7MhojlZ0Sb5ucgkjFqi,all about love,3,0.03,LastFM
2Tu7MhojlZ0Sb5ucgkjFqi,the word love,3,0.03,LastFM
2UC5XnHA1Wn9FjQmbjNca9,happy,3,0.03,LastFM
2UKkLqST2xWpK8n1b0Xr5Z,peaceful,2,0.02,LastFM
2UaJHs6wlASNl7q34j7hK1,happy,4,0.04,LastFM
2UewOURvPOFJgo03VdKvxT,feel so in love,50,0.5,LastFM
2Upwdf4DiIbRKvt9mZahAh,cheerful,9,0.09,LastFM
2Upwdf4DiIbRKvt9mZahAh,cheerful,9,0.09,LastFM
2Vy4z1ZUN7RvN7syWI2yef,confident vibes,2,0.02,LastFM
2W0SOlPRDSxLLbMNR9tR7P,broken hearted,20,0.2,LastFM
2W0SOlPRDSxLLbMNR9tR7P,broken hearted,20,0.2,LastFM
2WgyOP8Z1D6GQYumCwH4Dk,feel good,2,0.02,LastFM
2XMjijS8aVAP1ztyNpVEy8,miserable,3,0.03,LastFM
2YreZaYOabnHmyj6HGayoX,powerful,2,0.02,LastFM
2ZCwz8omYluRWa9QyznFAy,feel good,6,0.06,LastFM
2ZhswJTKMkNNTAjrTmPhOJ,happy,6,0.06,LastFM
2aAV8orZctvbDvVJnMDlBR,makes me happier,2,0.02,LastFM
2bY66Hf5NbHJ8Ai8eNmJHG,awesomeness,5,0.05,LastFM
2bY66Hf5NbHJ8Ai8eNmJHG,happy,5,0.05,LastFM
2c7AnyxXkbemyTEpzprQVx,awesomeness,3,0.03,LastFM
2c7AnyxXkbemyTEpzprQVx,smile,3,0.03,LastFM
2ccUQnjjNWT0rsNnsBpsCA,cheerful,2,0.02,LastFM
2cmRpmO04TLaKPzmAzySYZ,devastating,4,0.04,LastFM
2cmRpmO04TLaKPzmAzySYZ,glorious,11,0.11,LastFM
2d4e45fmUnguxh6yqC7gNT,jazzy fun,1,0.01,LastFM
2dBHWIttcCBjPEXbaBvyDW,exuberant,4,0.04,LastFM
2dBHWIttcCBjPEXbaBvyDW,feel good,4,0.04,LastFM
2dBHWIttcCBjPEXbaBvyDW,not safe for work,4,0.04,LastFM
2dBHWIttcCBjPEXbaBvyDW,transphobia,4,0.04,LastFM
2dRPQFwPqAmc42mDRnsDQu,happy,7,0.07,LastFM
2dRPQFwPqAmc42mDRnsDQu,powerful,2,0.02,LastFM
2dThEJP9S344qzNhePcSzj,angelic,6,0.06,LastFM
2dbfjsBbi3nt0a173iUumA,happy,13,0.13,LastFM
2dbfjsBbi3nt0a173iUumA,in love,5,0.05,LastFM
2dxRzFDDv3QcSMQ0vIgqMF,in love,67,0.67,LastFM
2dxRzFDDv3QcSMQ0vIgqMF,in love,67,0.67,LastFM
2e4XYWpwydaH6WVFWQqrQ4,feel good,4,0.04,LastFM
2e4XYWpwydaH6WVFWQqrQ4,happy love,4,0.04,LastFM
2e4XYWpwydaH6WVFWQqrQ4,happy,4,0.04,LastFM
2e4XYWpwydaH6WVFWQqrQ4,feel good,4,0.04,LastFM
2eG7o3BfbzohiETArwsX1K,powerful,2,0.02,LastFM
2eKBLX1uF9PgvJ6qqGwmRZ,my optimist,34,0.34,LastFM
2eKwjJkBUaeaGq5GA1wTwc,murder ballads,2,0.02,LastFM
2eKwjJkBUaeaGq5GA1wTwc,powerful,2,0.02,LastFM
2evFJQfQVcDEXyOiyEV6OW,excitement,3,0.03,LastFM
2f0P7iELCvAlV8j6Z3rGDE,ass kicker,2,0.02,LastFM
2f1BjAVy4k8B3pB4qBntHj,scaremongering,4,0.04,LastFM
2f4zQEtyo2gja8Kok7sNEc,cool trip,3,0.03,LastFM
2f4zQEtyo2gja8Kok7sNEc,peaceful,3,0.03,LastFM
2fDVMNQmFuMORDD3dP7GkN,feel good,2,0.02,LastFM
2fDVMNQmFuMORDD3dP7GkN,happy,2,0.02,LastFM
2fDVMNQmFuMORDD3dP7GkN,peaceful,3,0.03,LastFM
2fYRXoal0ysbJJBUddCGDb,happy days,20,0.2,LastFM
2fja4gHzPsIXiK4bMeU0hN,happy,3,0.03,LastFM
2fja4gHzPsIXiK4bMeU0hN,happy,3,0.03,LastFM
2frHiHPVkiNCBMPkYF83Jr,feel good,3,0.03,LastFM
2fyTojfPYs67KBWN4WYRX7,feel good,2,0.02,LastFM
2fyTojfPYs67KBWN4WYRX7,happy feelings,4,0.04,LastFM
2g02rt0UFudctbAnmJsm22,awesomeness,3,0.03,LastFM
2g7gviEeJr6pyxO7G35EWQ,cheerful,1,0.01,LastFM
2g7gviEeJr6pyxO7G35EWQ,feel good,1,0.01,LastFM
2g7gviEeJr6pyxO7G35EWQ,happy,1,0.01,LastFM
2gImbBWvXQWQ9ZDSQUWvNI,slow and sexy,7,0.07,LastFM
2gZlblsff9FKnhSIwB2ZsU,feel good,7,0.07,LastFM
2gZlblsff9FKnhSIwB2ZsU,love fats,3,0.03,LastFM
2gZlblsff9FKnhSIwB2ZsU,feel good,3,0.03,LastFM
2gZlblsff9FKnhSIwB2ZsU,happy,3,0.03,LastFM
2gZlblsff9FKnhSIwB2ZsU,feel good,7,0.07,LastFM
2gZlblsff9FKnhSIwB2ZsU,feeling good,3,0.03,LastFM
2gZlblsff9FKnhSIwB2ZsU,happy,3,0.03,LastFM
2gZlblsff9FKnhSIwB2ZsU,love fats,3,0.03,LastFM
2gZlblsff9FKnhSIwB2ZsU,feel good,3,0.03,LastFM
2gliw3L0oa4w8LqaHploje,soulful,3,0.03,LastFM
2gliw3L0oa4w8LqaHploje,soulful,3,0.03,LastFM
2hBR3npBmnfr1VWB3O64Jt,feel good,4,0.04,LastFM
2hWI9GNr3kBrxZ7Mphho4Q,happy,2,0.02,LastFM
2hbA72TFulrNGTEBUMAnzG,happy,2,0.02,LastFM
2htH7r8oqqEwp3BB6oh2cU,something romantic,6,0.06,LastFM
2htH7r8oqqEwp3BB6oh2cU,something romantic,6,0.06,LastFM
2iWfqSC03Hhcq0HPxRYe09,high energy,3,0.03,LastFM
2jAn0rAOyLW6hIEuIDNcoT,good morning,2,0.02,LastFM
2lDArps4owX3Q6rOIA4Osp,confidence boost,6,0.06,LastFM
2lffRiAET2Xt6BNb4EmkS2,blessings men,15,0.15,LastFM
2lfokjWEMj3JGRoZWRpIWR,grown and sexy,4,0.04,LastFM
2lfokjWEMj3JGRoZWRpIWR,sunshine,4,0.04,LastFM
2lnzGkdtDj5mtlcOW2yRtG,happy,5,0.05,LastFM
2lnzGkdtDj5mtlcOW2yRtG,happy,5,0.05,LastFM
2lp8xjq0WTm3HZKHuDEweg,soulful,5,0.05,LastFM
2mx0O7IniovyDS8Wi0B3Sq,feel good,5,0.05,LastFM
2nAUcVNxXpOTohdYdONend,feel good,2,0.02,LastFM
2nBWxgSZ79w9l6t2rUg6pl,peaceful,4,0.04,LastFM
2nShDSdmlkEyds9i4Jk9gD,happy times,4,0.04,LastFM
2nuVEdfihpBIkk9JXGcCuA,feel good,10,0.1,LastFM
2nvcTDmZkRWKNMAL29sLHo,feel good,2,0.02,LastFM
2oFxITGDiTZ1JRwP8yinRt,elegant,2,0.02,LastFM
2oFxITGDiTZ1JRwP8yinRt,elegant,2,0.02,LastFM
2oFxITGDiTZ1JRwP8yinRt,happy,2,0.02,LastFM
2oFxITGDiTZ1JRwP8yinRt,soulful,2,0.02,LastFM
2oHUKeJFudnmGCM08qsxhI,feel good,2,0.02,LastFM
2oHUKeJFudnmGCM08qsxhI,completely in love with,4,0.04,LastFM
2oSpQ7QtIKTNFfA08Cy0ku,feel good,2,0.02,LastFM
2oSpQ7QtIKTNFfA08Cy0ku,happy,5,0.05,LastFM
2ohALZr7JKkkPB7asbMY9N,happy,3,0.03,LastFM
2opaJYtasZRXjOWO6KyvQw,love love,34,0.34,LastFM
2ouURa1AIXp3AvkS52Jry5,cheerful,4,0.04,LastFM
2ouURa1AIXp3AvkS52Jry5,cheerful,2,0.02,LastFM
2ouURa1AIXp3AvkS52Jry5,cheerful,5,0.05,LastFM
2ouURa1AIXp3AvkS52Jry5,feel good,4,0.04,LastFM
2ouURa1AIXp3AvkS52Jry5,morning vibes,4,0.04,LastFM
2oyS4THTUzUxT2lnHGzzIr,feel good goodies,4,0.04,LastFM
2ppV9sWJrRENAdmWfYyelG,positive vibes,13,0.13,LastFM
2qQCU22yQXKjhytKUBxa59,happy,2,0.02,LastFM
2qRZm3cGCUPK40j3g0G5cN,soulful,4,0.04,LastFM
2rW9GxH8MrqLNVAWyUhF6h,fun stuff,3,0.03,LastFM
2s5eB1seiy3yZqYCdQucXj,happy birthday,3,0.03,LastFM
2sU0wR5zAs6tsen499fTcl,the word love,12,0.12,LastFM
2smHxX4ZmwamJ1Cu3BM3Os,oh yeah baby,7,0.07,LastFM
2sobe2K2kESpWlLSB1WUW6,feel good vibes,7,0.07,LastFM
2stzPKoUdtHcA4LlEu2ayw,beauty,3,0.03,LastFM
2tBah0hzCdsafd4fNkjRaM,positive vibes,3,0.03,LastFM
2tBxJ43XiwEzhf7Xalc5UG,feel good,3,0.03,LastFM
2tBxJ43XiwEzhf7Xalc5UG,happy,10,0.1,LastFM
2tT6mzIeQG2tAFIMTwR6DV,pain in my heart,3,0.03,LastFM
2tT6mzIeQG2tAFIMTwR6DV,sad maniac,2,0.02,LastFM
2tVQhBSJ1SQtb4gX0taaiR,happy,4,0.04,LastFM
2tVQhBSJ1SQtb4gX0taaiR,joyful,1,0.01,LastFM
2tVQhBSJ1SQtb4gX0taaiR,happy,4,0.04,LastFM
2tVQhBSJ1SQtb4gX0taaiR,joyful,1,0.01,LastFM
2tcfbkABIwzpepPyaFsYF4,happy,1,0.01,LastFM
2uTGX4wxnRGS3i0FSOMGCQ,soulful,1,0.01,LastFM
2uX5f3x2cObov0iDAPln4o,upbeat good times,2,0.02,LastFM
2uX5f3x2cObov0iDAPln4o,happy,4,0.04,LastFM
2uduMoxSNLkDBhyLS2JroT,murder ballads,3,0.03,LastFM
2vDC9iyQpY3EsioJD8pRiW,beauty,5,0.05,LastFM
2vLaES21zwbX1Rnmj56Bbb,soulful,2,0.02,LastFM
2vPZ4Lklyu75zBR3SgbFNI,all hope is gone,3,0.03,LastFM
2vSxjnyrWrtxyfzO47EX6q,miserable,1,0.01,LastFM
2vfJS6gcbDia3SeM6VH0Id,very danceable,25,0.25,LastFM
2w6AYp7c3d4D3hbOISz0i0,glorious,3,0.03,LastFM
2w6AYp7c3d4D3hbOISz0i0,happy,3,0.03,LastFM
2wC0qK8JN6gblb0ZJzE2d9,good morning,1,0.01,LastFM
2wOvYLilnDJfuPXGHGFAWZ,happy,3,0.03,LastFM
