tag,match,similarity_score
stretch,stretcher,0.6897992491722107
stretch,strained,0.6633933782577515
stretch,flexibility,0.5996701717376709
stretch,extend,0.5674841403961182
stretch,deform,0.5572198033332825
stretch,warp,0.5306642055511475
stretch,slouch,0.526550829410553
so chill,calm,0.538286030292511
wedding day,bride,0.6395512819290161
wedding day,bridegroom,0.6130604147911072
wedding day,matrimony,0.584892749786377
wedding day,marriage,0.5582275986671448
wedding day,marry,0.5574535131454468
wedding day,ceremony,0.5566432476043701
wedding day,bridal,0.5536510944366455
car trip,traveling,0.6893730759620667
car trip,trip,0.6830794811248779
car trip,destination,0.5715673565864563
car trip,vacation,0.5321567058563232
road trips,traveling,0.7314319610595703
road trips,trip,0.5819588899612427
road trips,adventure,0.5451314449310303
road trips,vacation,0.529792308807373
party chill,rave,0.5606064796447754
party chill,lounge,0.5020996928215027
pursuit of happiness,happiness,0.6235219836235046
pursuit of happiness,hedonism,0.5947349071502686
pursuit of happiness,ambition,0.5498394966125488
pursuit of happiness,attainment,0.549031138420105
pursuit of happiness,unhappiness,0.5475929975509644
pursuit of happiness,prosperity,0.5195654630661011
pursuit of happiness,cheerfulness,0.516556441783905
sleep mix,nap,0.5841034650802612
psychedelia,trance,0.6034815311431885
psychedelia,psychosis,0.5834691524505615
psychedelia,romanticism,0.5425570011138916
psychedelia,schizophrenia,0.5324875116348267
psychedelia,delirium,0.5215940475463867
psychedelia,disorder,0.5187424421310425
psychedelia,hallucination,0.5148886442184448
rainbow,maroon,0.5773743391036987
rainbow,sunshine,0.5596480369567871
rainbow,green,0.5541181564331055
rainbow,blue,0.5371704697608948
rainbow,rosy,0.516427218914032
rainbow,radiance,0.5146777033805847
calm music,calm,0.6091379523277283
calm music,soothing,0.6024212837219238
calm music,quiet,0.5775647163391113
calm music,tranquil,0.5586275458335876
calm music,stillness,0.5555092096328735
calm music,tranquility,0.5496691465377808
calm music,serene,0.5384026169776917
smooth jams,jam,0.736548900604248
smooth jams,smoothness,0.545036256313324
aesthetic,aesthetic,1.0000001192092896
feel good mix,happiness,0.5295935273170471
insanity,insanity,1.000000238418579
motivational,encouragement,0.6547425985336304
motivational,motive,0.6261968612670898
motivational,ambition,0.6159440875053406
motivational,conversational,0.5697134137153625
motivational,reinforcement,0.5613470673561096
motivational,eagerness,0.5606873631477356
motivational,educational,0.560302734375
pumped up kicks,kicking,0.5469412803649902
pumped up kicks,excitement,0.5203297138214111
pumped up kicks,energetic,0.5190406441688538
pumped up kicks,exhilaration,0.5133694410324097
pumped up kicks,kick,0.5130279660224915
strength,strength,1.0
sick,sick,1.000000238418579
stripper,prostitute,0.6773080229759216
stripper,shopkeeper,0.637165367603302
stripper,bartender,0.6315807104110718
stripper,babysitter,0.6150368452072144
stripper,cashier,0.6145482659339905
stripper,strip,0.6070849299430847
stripper,janitor,0.6005498170852661
fun in the sun,sun,0.6108870506286621
fun in the sun,sunshine,0.5887921452522278
fun in the sun,fun,0.5550680160522461
fun in the sun,leisure,0.513958752155304
fun in the sun,amusement,0.5098888874053955
fun in the sun,frolic,0.5055601596832275
fun in the sun,adventure,0.5037389993667603
sunday afternoon,tomorrow,0.5566320419311523
sunday afternoon,sunset,0.5035013556480408
lonely,lonely,1.0
mellow out,calm,0.6569551825523376
mellow out,soothe,0.6159807443618774
mellow out,depress,0.6145761609077454
mellow out,tranquil,0.5909157991409302
mellow out,meditate,0.5718729496002197
mellow out,relaxation,0.5690293312072754
mellow out,soothing,0.5540598630905151
road trip jams,jam,0.5331665873527527
wine,liquor,0.6500822901725769
wine,whisky,0.6430168747901917
wine,beverage,0.6008191108703613
wine,scotch,0.5967587828636169
wine,beer,0.588458776473999
wine,brandy,0.5612911581993103
wine,drinking,0.5401801466941833
college party,banquet,0.5559757947921753
college party,fete,0.5441078543663025
dancing on my own,dance,0.6755059957504272
uncertain,uncertain,1.0000001192092896
dangerous,dangerous,1.0000004768371582
shine,shine,1.0000001192092896
gym tracks,track,0.7383748888969421
gym tracks,treadmill,0.5795199275016785
road mix,roadster,0.534353494644165
road mix,breakneck,0.5317020416259766
road mix,pavement,0.5037612318992615
heartache,heartache,0.9999998807907104
concentration,dedication,0.6607085466384888
concentration,inattention,0.6565040349960327
concentration,determination,0.6411110162734985
concentration,stillness,0.616722822189331
concentration,attention,0.6132164597511292
concentration,persistence,0.6082730293273926
concentration,consciousness,0.604918360710144
new start,start,0.5500190854072571
new start,begun,0.5352022647857666
new start,resumption,0.5097787380218506
one love,love,0.6947178244590759
one love,loving,0.5268189907073975
one love,affection,0.5253133773803711
one love,heartache,0.5006008148193359
boost,bolster,0.6401078701019287
boost,uplift,0.5975326895713806
boost,rocket,0.5093762278556824
super chill,chilly,0.6268961429595947
super chill,cold,0.536611795425415
super chill,frigid,0.532371997833252
super chill,coolness,0.519661009311676
super chill,temperate,0.5032166242599487
kill me,kill,0.5541508197784424
kill me,die,0.5050936341285706
the party,fete,0.5541334748268127
the party,banquet,0.528346598148346
the party,celebration,0.5022684335708618
dark days,dark,0.6024158596992493
dark days,darkness,0.5834306478500366
dark days,gloom,0.5463775992393494
dark days,desolation,0.5346118807792664
dark days,gloomy,0.5172211527824402
dark days,foreboding,0.5120280385017395
beach please,beach,0.819238543510437
beach please,coast,0.5370762348175049
beach please,sea,0.5257453918457031
study session,study,0.59140545129776
study session,examination,0.5618603825569153
study session,assessment,0.550075888633728
study session,instruction,0.5443041324615479
study session,preparation,0.5219919085502625
study session,preparatory,0.5211607813835144
study session,tutor,0.5042809247970581
clubbing,drinking,0.5684603452682495
clubbing,lounge,0.5449036359786987
clubbing,booze,0.5344210267066956
clubbing,leisure,0.5333439111709595
clubbing,recreation,0.5212076306343079
clubbing,rapping,0.5129299759864807
clubbing,pastime,0.509047269821167
christmas spirit,spirit,0.6398754119873047
christmas spirit,festive,0.6158427000045776
christmas spirit,spirits,0.5479848384857178
christmas spirit,liquor,0.5222793221473694
christmas spirit,celebration,0.5212426781654358
christmas spirit,celebrating,0.500866711139679
adrenaline,excitement,0.6535766124725342
adrenaline,exhaustion,0.6443688869476318
adrenaline,stress,0.5983468890190125
adrenaline,anxiety,0.5981330871582031
adrenaline,fatigue,0.5740641355514526
adrenaline,ecstasy,0.5653575658798218
adrenaline,exuberance,0.5628522634506226
obsessions,compulsion,0.6431426405906677
obsessions,addiction,0.6193335056304932
obsessions,fascination,0.6139410734176636
obsessions,lust,0.5957684516906738
obsessions,fondness,0.5732896327972412
obsessions,anxiety,0.5725324153900146
obsessions,masochism,0.5637527704238892
between the sheets,intercourse,0.5583360195159912
between the sheets,intimate,0.5253509283065796
between the sheets,sex,0.5071617364883423
baby blue,blue,0.7513282299041748
baby blue,blues,0.6543180346488953
baby blue,maroon,0.5860602259635925
baby blue,baby,0.5748626589775085
crybaby,cry,0.6150709986686707
crybaby,sob,0.5253934264183044
crybaby,grumpy,0.5096673369407654
crybaby,tearful,0.5043231844902039
crybaby,crabby,0.503214955329895
crybaby,weep,0.5012156367301941
spooky,spook,0.6895583868026733
spooky,frightful,0.6088337302207947
spooky,haunted,0.6047126650810242
spooky,ghost,0.582785964012146
spooky,ghostly,0.5818419456481934
spooky,slimy,0.5695480704307556
spooky,freakish,0.5240459442138672
crazy in love,love,0.568026602268219
crazy in love,smitten,0.5186623334884644
crazy in love,romance,0.515803337097168
crazy in love,crazed,0.5081783533096313
crazy in love,crazy,0.5035433769226074
road jams,jam,0.6416317224502563
road jams,congestion,0.5194923281669617
stretching,strained,0.6731041669845581
stretching,stretcher,0.6583617925643921
stretching,flexibility,0.590713381767273
stretching,strengthening,0.5791870355606079
stretching,massage,0.5667381882667542
stretching,shrink,0.5604357123374939
stretching,aching,0.5438574552536011
cocktail party,fete,0.6089884638786316
cocktail party,banquet,0.6021451950073242
cocktail party,drunken,0.5399852991104126
cocktail party,drinking,0.5243098735809326
cocktail party,bartender,0.5215822458267212
cocktail party,beverage,0.5133374333381653
cocktail party,saloon,0.5041446089744568
smoking session,cigarette,0.6445697546005249
smoking session,tobacco,0.5968403220176697
smoking session,smoker,0.5620418787002563
smoking session,lounge,0.533417284488678
smoking session,nicotine,0.5260377526283264
happy list,checklist,0.5632005929946899
happy list,happy,0.5270798206329346
happy list,listless,0.5103105902671814
late summer,august,0.6618684530258179
late summer,march,0.5385589599609375
fridays,thanksgiving,0.5673960447311401
fridays,tomorrow,0.5305277109146118
fridays,holiday,0.5234215259552002
inspiring,powerful,0.6046496033668518
inspiring,inspire,0.5716049671173096
inspiring,inspired,0.5581476092338562
inspiring,courageous,0.5519600510597229
inspiring,inspiration,0.5505959391593933
inspiring,captivating,0.5476342439651489
inspiring,magnificent,0.5467179417610168
housewarming,housekeeping,0.5975195169448853
housewarming,household,0.5925983190536499
housewarming,shelter,0.5273560285568237
electric,electric,1.000000238418579
intimate,intimate,1.000000238418579
for the road,pavement,0.5192816853523254
for the road,traveling,0.503693699836731
flying,flying,1.0000003576278687
problems,problem,0.7288470268249512
problems,difficulties,0.7259461879730225
problems,troublesome,0.5636920928955078
problems,instability,0.5006688833236694
shame,shame,1.000000238418579
secrets,secret,0.859514057636261
secrets,secrecy,0.7340229749679565
secrets,secretive,0.7101715803146362
secrets,confidential,0.6556106805801392
secrets,discreet,0.5919359922409058
secrets,espionage,0.5645970106124878
secrets,stealth,0.5577544569969177
winter mix,fleece,0.5141398906707764
stay classy,manners,0.5566837787628174
stay classy,courteous,0.5484205484390259
stay classy,unpretentious,0.5119377970695496
valentine's day,holiday,0.5687562227249146
valentine's day,thanksgiving,0.5008479952812195
move your body,motion,0.654089093208313
move your body,dance,0.6394025683403015
move your body,deform,0.54749596118927
depressing,depressing,1.0
unicorn,parrot,0.5657484531402588
unicorn,elf,0.5607773661613464
unicorn,stallion,0.5550671219825745
unicorn,horse,0.55274498462677
unicorn,thoroughbred,0.55189448595047
unicorn,clown,0.5471166968345642
unicorn,goblin,0.5243816375732422
heartbroken,distraught,0.6503440141677856
heartbroken,smitten,0.6162270903587341
heartbroken,upset,0.5993486642837524
heartbroken,disheartened,0.5957987904548645
heartbroken,heartfelt,0.5912179946899414
heartbroken,confounded,0.57945317029953
heartbroken,torn,0.5739447474479675
romantics,romanticism,0.7319390773773193
romantics,romantic,0.7006920576095581
romantics,romance,0.6627703905105591
romantics,sensuality,0.5136212110519409
romantics,affection,0.5080939531326294
dream,nightmare,0.5754318833351135
swimming,swim,0.8463679552078247
swimming,pool,0.7353705167770386
swimming,wrestling,0.5607168674468994
swimming,boxing,0.5307086706161499
swimming,drown,0.5279737710952759
swimming,beach,0.5195893049240112
swimming,basketball,0.5103649497032166
sleepover,cuddle,0.50420081615448
teen party,teens,0.6146463751792908
teen party,fete,0.5369396805763245
get wrecked,wrecked,0.7670199871063232
get wrecked,wreck,0.7512385249137878
get wrecked,smashed,0.5166759490966797
sad boy,sadness,0.5269759297370911
grooving,rollicking,0.5358881950378418
grooving,despairing,0.5089612603187561
moonlight,sunset,0.7116585373878479
moonlight,darkness,0.6310048699378967
moonlight,illumination,0.5999042987823486
moonlight,dark,0.5735234618186951
moonlight,sunshine,0.5735220313072205
moonlight,darkened,0.5586441159248352
moonlight,shining,0.558219850063324
teenage dream,teens,0.5349640846252441
for the win,forfeit,0.5460479855537415
for the win,forfeited,0.5124557614326477
darkside,oblivion,0.5821341276168823
darkside,serenity,0.5286818742752075
darkside,dark,0.5265703797340393
darkside,battlefield,0.5168277025222778
darkside,doom,0.5094285011291504
darkside,horizon,0.5047925710678101
daydreaming,contemplation,0.616890549659729
daydreaming,dabbling,0.5713673830032349
daydreaming,foreboding,0.5395269989967346
daydreaming,tripping,0.5313937664031982
daydreaming,worrying,0.5276538133621216
daydreaming,lovemaking,0.5263946056365967
daydreaming,yawning,0.5119940042495728
going away party,fete,0.5357559323310852
party bangers,banger,0.6320216655731201
party bangers,rave,0.5181146860122681
party bangers,rapping,0.5080150961875916
redemption,redemption,0.9999997615814209
ultimate workout,ultimate,0.5683093667030334
ultimate workout,excise,0.5491148829460144
ultimate workout,treadmill,0.5310763716697693
weekends,holiday,0.5567888021469116
weekends,vacation,0.5079447031021118
wedding bells,bridal,0.5180034041404724
fresh start,resumption,0.5470762252807617
fresh start,start,0.5421434640884399
fresh start,rekindle,0.509101152420044
birthday mix,birthday,0.6391193866729736
love of my life,soulmate,0.557949423789978
love of my life,love,0.5236690044403076
safe and sound,safe,0.6218791007995605
adore you,adore,0.7946479916572571
adore you,adoration,0.6447218656539917
adore you,admire,0.5087124705314636
adore you,love,0.5081571340560913
asleep,nap,0.7087732553482056
asleep,tired,0.6772202849388123
asleep,unconscious,0.6584553122520447
asleep,dazed,0.514910101890564
asleep,drowsiness,0.5146352052688599
asleep,comatose,0.5032768249511719
depressing songs,melancholy,0.5606508255004883
depressing songs,sadness,0.5225951671600342
depressing songs,somber,0.5092811584472656
partying,drinking,0.7386574745178223
partying,drunkenness,0.6666828989982605
partying,celebrating,0.6487066745758057
partying,booze,0.6257212162017822
partying,winning,0.5731745958328247
partying,celebration,0.5594744682312012
partying,lovemaking,0.5568277835845947
higher love,love,0.5922785997390747
higher love,adoration,0.5193724036216736
weightless,weighty,0.6124309301376343
weightless,formless,0.6047849655151367
weightless,weight,0.5988419055938721
weightless,weigh,0.5800461173057556
weightless,nameless,0.5528644919395447
weightless,soulless,0.5460929870605469
weightless,groundless,0.5144216418266296
running jams,jam,0.6945990324020386
smooth sailing,voyage,0.521466851234436
patriotic,allegiance,0.5725266337394714
patriotic,partisan,0.5646752119064331
patriotic,loyal,0.5471894145011902
patriotic,constitutional,0.5264286994934082
patriotic,loyalty,0.5153418779373169
patriotic,separatist,0.5114376544952393
patriotic,liberty,0.5061831474304199
lazy day,lazy,0.7252222299575806
lazy day,tired,0.5777343511581421
lazy day,nap,0.5129204988479614
lazy day,productive,0.5116715431213379
lazy day,boring,0.5039832592010498
on the go,traveling,0.5470204949378967
on the go,portable,0.5125113129615784
dancing in the dark,dance,0.5796748399734497
dancing in the dark,darkness,0.5729955434799194
dancing in the dark,dark,0.5425507426261902
dancing in the dark,trance,0.5051600933074951
romantic style,romantic,0.6633196473121643
romantic style,romanticism,0.6469204425811768
romantic style,romance,0.6417379975318909
romantic style,elegance,0.551392138004303
romantic style,esthetic,0.5302298069000244
romantic style,aesthetic,0.519355297088623
romantic style,seduction,0.5180991888046265
waking up,rising,0.5954822301864624
waking up,drinking,0.5308220386505127
waking up,thriving,0.5175689458847046
waking up,feeling,0.5112251043319702
waking up,foreboding,0.5086247324943542
waking up,yawning,0.5071360468864441
study partner,partner,0.6397088170051575
study partner,study,0.5667269229888916
study partner,partnership,0.5250991582870483
study partner,lecturer,0.5118300914764404
sad love,sadness,0.6286655068397522
sad love,love,0.5629245042800903
sad love,melancholy,0.541762113571167
sad love,sorrow,0.541061520576477
sad love,tragic,0.5252365469932556
sad love,sorrowful,0.5246753096580505
sad love,mournful,0.5196931958198547
feel good incorporated,happiness,0.6033531427383423
feel good incorporated,joy,0.5398966073989868
feel good incorporated,exhilaration,0.5366942882537842
feel good incorporated,excitement,0.5191822648048401
feel good incorporated,happy,0.5065974593162537
feel good incorporated,gladness,0.5040116310119629
stronger,strength,0.6883479356765747
stronger,strengthen,0.6617856621742249
stronger,strengthening,0.6471309065818787
stronger,weakened,0.5515941381454468
stronger,formidable,0.5195181369781494
stronger,lesser,0.5175090432167053
stronger,powerful,0.5168586373329163
chill summer,temperate,0.5068331956863403
teenage angst,unhappiness,0.7069050669670105
teenage angst,hopelessness,0.6008419990539551
teenage angst,heartache,0.5888163447380066
teenage angst,teens,0.5779725909233093
teenage angst,solace,0.574968695640564
teenage angst,anger,0.5739644765853882
teenage angst,helplessness,0.5703102946281433
victorious,victorious,1.000000238418579
calm vibes,calm,0.6276473999023438
calm vibes,tranquil,0.5208740830421448
dancing in the kitchen,dance,0.6254357099533081
dancing in the kitchen,ballet,0.5253762602806091
sleepless,tired,0.633451521396637
sleepless,nap,0.5858266353607178
sleepless,drowsiness,0.5840118527412415
sleepless,fruitless,0.5623027086257935
sleepless,aimless,0.5594857931137085
sleepless,exhausted,0.5451600551605225
sleepless,restlessness,0.5246027112007141
fake love,fake,0.6385966539382935
fake love,love,0.5657510757446289
fake love,affection,0.5091196894645691
fake love,pretend,0.5016335844993591
feel good friday,happy,0.5147583484649658
fierce,fierce,0.9999998807907104
childish,childish,1.0
beloved,adoration,0.5404496788978577
beloved,darling,0.5361887812614441
beloved,smitten,0.5305736064910889
beloved,dogged,0.5301754474639893
beloved,sweetheart,0.5282101631164551
beloved,precious,0.5244256258010864
beloved,renowned,0.5223692655563354
honeymoon,honeymoon,0.9999997615814209
humble,humble,0.9999999403953552
party starter,fete,0.506557822227478
christmas day,holiday,0.6995903253555298
christmas day,thanksgiving,0.6160577535629272
christmas day,birthday,0.5318197011947632
christmas day,celebrating,0.5202142596244812
pre-wedding,bride,0.6245068311691284
pre-wedding,ceremony,0.5800948739051819
pre-wedding,bridal,0.5724892020225525
pre-wedding,bridegroom,0.5604225397109985
pre-wedding,marriage,0.5291136503219604
pre-wedding,bridesmaid,0.5181889533996582
pre-wedding,matrimony,0.5110040307044983
beach time,beach,0.8198327422142029
beach time,sea,0.5257869958877563
beach time,vacation,0.5238333940505981
beach time,coast,0.5164456367492676
beach time,pastime,0.502188503742218
the wedding,matrimony,0.621895968914032
the wedding,bridegroom,0.6010960340499878
the wedding,bride,0.5909712314605713
the wedding,ceremony,0.5635814070701599
the wedding,marriage,0.5627914667129517
the wedding,coronation,0.5389361381530762
the wedding,bridal,0.5365360975265503
active,passive,0.6315828561782837
active,vigorous,0.5796067118644714
active,productive,0.5748658180236816
active,energetic,0.542084813117981
active,playful,0.5239971876144409
active,incessant,0.5193713307380676
active,effective,0.5179147720336914
coolness,coolness,1.0000001192092896
warm-ups,strengthening,0.5642666220664978
warm-ups,hamstring,0.5591030716896057
warm-ups,stamina,0.5520178079605103
warm-ups,preparation,0.5224077701568604
warm-ups,crouching,0.5007854104042053
wedding background,bride,0.5211645364761353
wedding background,bridal,0.5170730948448181
space jams,jam,0.6135175228118896
confidence,confidence,1.000000238418579
sleepyhead,tired,0.5104821920394897
sleepyhead,drowsiness,0.502646803855896
beer pong,beer,0.6313761472702026
beer pong,beverage,0.5310799479484558
beer pong,drinking,0.5002999305725098
give me love,love,0.6097725033760071
stay awake,nap,0.5421711206436157
stay awake,tired,0.5307354927062988
stay awake,drowsiness,0.5145522356033325
stay awake,alertness,0.5102034211158752
uplifting,uplift,0.760475754737854
uplifting,encouragement,0.6956146359443665
uplifting,cheerfulness,0.6140477061271667
uplifting,happiness,0.579910933971405
uplifting,beaming,0.5568435788154602
uplifting,cheerful,0.5528259873390198
uplifting,reassurance,0.5474268794059753
glitter,glitter,1.0
new beginning,begun,0.5537490844726562
marijuana,tobacco,0.7294113039970398
marijuana,heroin,0.7175944447517395
marijuana,cocaine,0.7096154689788818
marijuana,ecstasy,0.7084758877754211
marijuana,opium,0.7006394267082214
marijuana,nicotine,0.6831453442573547
marijuana,opiate,0.6585214138031006
work chill,job,0.5638070702552795
work chill,working,0.5350161194801331
saturday afternoon,tomorrow,0.5204362869262695
saturday afternoon,sunset,0.5203330516815186
saturday afternoon,morn,0.5010459423065186
tribal,tribe,0.8206372261047363
tribal,ancestral,0.565263569355011
tribal,chieftain,0.5168302059173584
tribal,clan,0.5135355591773987
tribal,traditional,0.5059847831726074
dancing with myself,dance,0.6090124845504761
friday afternoon,tomorrow,0.6014879941940308
friday afternoon,thanksgiving,0.5034552216529846
friday afternoon,sunset,0.5011305212974548
wedding dj,bridegroom,0.5568973422050476
wedding dj,bride,0.5397146344184875
wedding dj,bridesmaid,0.5095645189285278
midsummer,festival,0.5401971936225891
summer solstice,sunset,0.5314205288887024
summer solstice,sun,0.524010419845581
reflections,radiant,0.5349541902542114
reflections,glare,0.5146384239196777
reflections,radiance,0.5064065456390381
reflections,shining,0.5039214491844177
yoga flow,flow,0.6219929456710815
stressed out,stress,0.7513816356658936
stressed out,exhausted,0.6269783973693848
stressed out,exhaustion,0.6265308856964111
stressed out,fatigue,0.6199126243591309
stressed out,fatigued,0.6146430373191833
stressed out,agitated,0.6145674586296082
stressed out,tired,0.6051430702209473
making love,lovemaking,0.8847848176956177
making love,sex,0.6800102591514587
making love,loving,0.6676149964332581
making love,intercourse,0.6528295278549194
making love,winning,0.6027177572250366
making love,ejaculation,0.599762499332428
making love,sensuality,0.5969676375389099
shameless,shameless,1.0
dreamy,flowery,0.5725001096725464
dreamy,heady,0.555461049079895
dreamy,dreary,0.5393431782722473
dreamy,lusty,0.5372474193572998
dreamy,cheery,0.5350432991981506
dreamy,lofty,0.517637312412262
dreamy,velvety,0.5140923261642456
garden party,garden,0.6747170686721802
garden party,picnic,0.5757267475128174
garden party,festival,0.5562503337860107
garden party,fete,0.5200342535972595
garden party,banquet,0.5090870261192322
happy-go-lucky,happiness,0.5434892177581787
happy-go-lucky,cheerfulness,0.5287811756134033
happy-go-lucky,celebration,0.5259395837783813
happy-go-lucky,joy,0.5099509954452515
happy-go-lucky,cheerful,0.5081084966659546
massage,massage,0.9999996423721313
love myself,love,0.5271003246307373
love myself,adore,0.5022336840629578
chilled vibes,chilly,0.597439169883728
chilled vibes,cold,0.5047652721405029
lounge chill,lounge,0.8553850054740906
lounge chill,relaxation,0.5804864168167114
lounge chill,lurk,0.5681962370872498
lounge chill,rest,0.5584297180175781
lounge chill,recline,0.5498573780059814
lounge chill,leisurely,0.5273013114929199
lounge chill,couch,0.5242806673049927
mindfulness,mindfulness,1.000000238418579
lose yourself,depress,0.5523425936698914
lose yourself,drown,0.5341120958328247
lose yourself,disappear,0.5307857990264893
lose yourself,lose,0.5293798446655273
lose yourself,abandon,0.5168518424034119
lose yourself,lost,0.5043805241584778
sit back and relax,recline,0.556460976600647
sit back and relax,meditate,0.5307438969612122
sit back and relax,depress,0.5028296709060669
falling in love,lovemaking,0.6838085651397705
falling in love,love,0.6710782051086426
falling in love,romance,0.6118659973144531
falling in love,loving,0.6055941581726074
falling in love,affection,0.5753416419029236
falling in love,sex,0.5533048510551453
falling in love,marriage,0.5494536757469177
sentimental,sentimental,1.0
into the mystic,mystic,0.6622042655944824
into the mystic,occult,0.5031176209449768
into the mystic,transcendence,0.5005686283111572
the dark side,darkness,0.5563695430755615
the dark side,dark,0.508581280708313
selfish,selfish,1.0
love on the brain,lovemaking,0.5428723692893982
love on the brain,love,0.5396888852119446
love on the brain,affection,0.5163661241531372
sunsets,sunset,0.8392829895019531
sunsets,sunshine,0.6239308714866638
sunsets,sun,0.5660514235496521
sunsets,picturesque,0.5148430466651917
wonderland,labyrinth,0.5812221765518188
wonderland,playground,0.5345080494880676
wonderland,cathedral,0.5052382946014404
pre-game,intermission,0.5248022675514221
pre-game,preparatory,0.5105790495872498
pre-game,football,0.5098838210105896
pre-game,offense,0.5012797117233276
food for the soul,food,0.5786851048469543
food for the soul,nourishment,0.5760146379470825
food for the soul,communion,0.5744057297706604
food for the soul,soulless,0.5634307265281677
food for the soul,nutritious,0.5305328965187073
halloween weekend,holiday,0.6340221762657166
halloween weekend,thanksgiving,0.6309524774551392
halloween weekend,festival,0.5136731863021851
calming music,soothing,0.7389800548553467
calming music,soothe,0.6104457378387451
calming music,relaxation,0.5966904163360596
calming music,tranquil,0.5738747715950012
calming music,tranquility,0.5013198852539062
hurt,hurt,0.9999999403953552
imagination,imaginative,0.7733263969421387
imagination,inspiration,0.6111999750137329
imagination,illusion,0.5751916170120239
imagination,improvisation,0.5692343711853027
imagination,artistic,0.5366824865341187
imagination,intuition,0.5275740027427673
imagination,art,0.5246995687484741
study time,study,0.6331415176391602
study time,time,0.6282377243041992
inspired,inspired,1.0000001192092896
sad mood,somber,0.7132444381713867
sad mood,melancholy,0.6981964111328125
sad mood,melancholic,0.6717928647994995
sad mood,sadness,0.6616420149803162
sad mood,depressive,0.6534066796302795
sad mood,cheerful,0.6520954370498657
sad mood,depressed,0.6484991312026978
slow love,love,0.6223087906837463
slow love,affection,0.5461272597312927
slow love,loving,0.5363122224807739
slow love,fondness,0.52631676197052
slow love,romance,0.505979597568512
pity party,pity,0.5965849757194519
pity party,lamenting,0.5260404944419861
pity party,sympathy,0.5172712802886963
pity party,tragic,0.5132232904434204
pity party,sorrowful,0.5066417455673218
crazy love,love,0.6642650961875916
crazy love,crazy,0.5692497491836548
crazy love,madness,0.5416871309280396
crazy love,smitten,0.5228179693222046
crazy love,lust,0.512892484664917
crazy love,wild,0.5127791166305542
crazy love,crazed,0.5123049020767212
study grind,grinding,0.6366300582885742
study grind,study,0.5845364332199097
surfing,gambling,0.5583600997924805
surfing,beach,0.5437036156654358
surfing,sea,0.5354597568511963
surfing,drinking,0.527519702911377
surfing,traveling,0.5133166909217834
surfing,flying,0.5041166543960571
happier,happy,0.8473612070083618
happier,happiness,0.7079118490219116
happier,happily,0.6789848804473877
happier,unhappy,0.6728305816650391
happier,cheerful,0.6668915152549744
happier,cheery,0.6150795221328735
happier,joy,0.6103567481040955
hopeless romantic,romantic,0.675375759601593
hopeless romantic,romance,0.6394131183624268
hopeless romantic,romanticism,0.6059439182281494
hopeless romantic,soulmate,0.5505915284156799
hopeless romantic,lover,0.5169223546981812
hopeless romantic,sentimental,0.5094637870788574
solace,solace,1.0
victory,victory,0.9999998807907104
aesthetics,aesthetics,1.000000238418579
butterflies,mosquito,0.5234293937683105
butterflies,cuckoo,0.5099716186523438
butterflies,canary,0.5050038695335388
brave,courageous,0.7981444001197815
brave,fearless,0.702742874622345
brave,bravery,0.6737841963768005
brave,courage,0.6482779383659363
brave,daring,0.6456006169319153
brave,coward,0.6368606686592102
brave,cowardly,0.6138325929641724
frat party,fete,0.5922703742980957
frat party,fraternal,0.5288233757019043
heartless,heartless,1.0
shotgun,rifle,0.7613386511802673
shotgun,pistol,0.7265270948410034
shotgun,gun,0.6937476396560669
shotgun,firearms,0.6754066348075867
shotgun,shooter,0.6362436413764954
shotgun,projectile,0.6283589005470276
shotgun,musket,0.623060941696167
peace love unity respect,peace,0.6701275110244751
peace love unity respect,peaceful,0.5587821006774902
peace love unity respect,civility,0.5422104001045227
peace love unity respect,harmony,0.5387832522392273
peace love unity respect,unanimity,0.5138264894485474
peace love unity respect,respect,0.5120705962181091
epic,epic,1.000000238418579
study beats,study,0.5818638801574707
study beats,rhythm,0.5302133560180664
sad girl,sadness,0.620033323764801
sad girl,tragic,0.5652285218238831
sad girl,depressed,0.5640195608139038
sad girl,distraught,0.525375247001648
sad girl,depressive,0.5185400247573853
sad girl,miserable,0.5164813995361328
sad girl,distressed,0.5035931468009949
heartbreaker,ringer,0.5415986776351929
heartbreaker,widower,0.5220057964324951
heartbreaker,banger,0.5208221673965454
heartbreaker,sinner,0.5137931108474731
tanning,tanned,0.6346675157546997
tanning,sunshine,0.536696195602417
tanning,scorching,0.523301362991333
tanning,sunset,0.5216917991638184
tanning,sun,0.5211831331253052
weak,weakly,0.6575818657875061
weak,weakened,0.637100875377655
weak,weakness,0.6104738116264343
weak,tough,0.5384644865989685
weak,strongly,0.5312747359275818
weak,strength,0.5149970054626465
weak,fragile,0.5069816708564758
girls weekend,holiday,0.5077459812164307
real love,love,0.6770132780075073
real love,real,0.5635232329368591
real love,loving,0.5307285189628601
real love,affection,0.5193688273429871
popcorn,pop,0.63913893699646
sex with me,sex,0.6376764178276062
sex with me,intercourse,0.5877894759178162
sex with me,lovemaking,0.5021472573280334
calm songs,soothing,0.5766170024871826
calm songs,calm,0.5697075128555298
calm songs,soothe,0.5148689150810242
calm songs,tranquil,0.5039035081863403
calm songs,relaxation,0.5008466243743896
falling asleep,nap,0.6540161371231079
falling asleep,drowsiness,0.6141274571418762
falling asleep,yawning,0.6103124618530273
falling asleep,relaxation,0.5913660526275635
