spotify_id,name,artist,genre,album,release_date,popularity,preview_url,cover_image
6fVCBBlHif6zfqXAEHKJy8,Summer Nights,Lil Rob,funk,Twelve Eighteen (Part I) [Explicit Version],2005-07-26,61,https://p.scdn.co/mp3-preview/d87b8ab334ba9fb4b4af415d032823398e4e7432?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2732be8a16553e6495ec0e13546
2z1uVu3OwTmPlfqt5TWk5k,We Care a Lot,Faith No More,funk,Introduce Yourself,1987-04-23,61,https://p.scdn.co/mp3-preview/1ed8055539a35e07365aa0ed1047db6b4df33c21?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273a5821e8f8ec56a5a84725134
3I9K8tSZRsAw7bRYfbhJEA,Cyco Vision,Suicidal Tendencies,funk,Freedumb,1999,61,https://p.scdn.co/mp3-preview/d0558bc672162fe804c50592f92229d1c94b757a?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b27316230180870a4be688831eab
1hRDHWWealh2Pk3fnpIe75,Love Rollercoaster,Ohio Players,funk,Honey,1975-08-16,61,,https://i.scdn.co/image/ab67616d0000b273ef36e8640d5b240fb772bcd2
3TZuUaGjEtyAiUM9iM89ff,Clown,Korn,funk,Korn,1994-10-11,61,https://p.scdn.co/mp3-preview/43e6cdecd190aec7dcc1c573878731056d535420?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2737153b1cf6ee990c2a9fa46cc
1WWgMk8nD79p8VeKFGYrOw,Bullet In The Head,Rage Against The Machine,funk,Rage Against The Machine - XX (20th Anniversary Special Edition),1992,61,https://p.scdn.co/mp3-preview/219ca20ec83406cc66342e4f740e884ce26cb924?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b27354ab617bc2d4974ab6ffbece
7FkyQsWH9mmxoYLCNj4f8y,Fire Water Burn,Bloodhound Gang,funk,One Fierce Beer Coaster,1996-01-01,61,,https://i.scdn.co/image/ab67616d0000b27366f0b8a248a523e8b9b78768
1tdP9ND6rKEq1vJZlMQ5KW,Chama Ela (feat. Pedro Sampaio),Lexa,funk,LEXA,2020-09-17,61,https://p.scdn.co/mp3-preview/62074bf33c41eaf84213f755c61fbbcdbd6d1bd9?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b27356365f20265c3b62007a659b
19C0LKY3DCcQtuviPJNy5d,Jerry Was A Race Car Driver,Primus,funk,Sailing The Seas Of Cheese,1991-01-01,61,,https://i.scdn.co/image/ab67616d0000b2735058bc348ce35fb97ab2be98
3gTPlYouwH2OoVbMQBB4UC,Gz and Hustlas,Snoop Dogg,funk,Doggystyle,1993-11-23,60,https://p.scdn.co/mp3-preview/1f86b3cd484dc9cc86c387095faf05b6a5ea7359?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273733af86f8dea9692a3f59d29
2GEDd9qtGXU7IvGgqTF6Uj,I'm Still in Love with You,Al Green,funk,I'm Still in Love with You,1972-10-23,60,https://p.scdn.co/mp3-preview/8c7beb23516468b44512ef6c6b4945a169be8335?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273baa93bdfa04d874f12463ae1
4ddA4oHvhrGx196qF5ZyQe,Blood Sugar Sex Magik,Red Hot Chili Peppers,funk,Blood Sugar Sex Magik (Deluxe Edition),1991-09-24,60,https://p.scdn.co/mp3-preview/593a038b1eff5bd5005153e9451fc3f96881f7e8?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273153d79816d853f2694b2cc70
5zCJvrT3C7cIfHsR5iG95l,Lean on Me,Bill Withers,funk,Lean on Me: The Best of Bill Withers,1994-08-09,60,https://p.scdn.co/mp3-preview/f95261885a96b4fd0194488c8252b789f611c6b8?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273f8560af696925c50080dcc35
5pbfZdAP7xUu354ZQBhTS2,Ball Tongue,Korn,funk,Korn,1994-10-11,60,https://p.scdn.co/mp3-preview/85a59edcc540511d75b178b286658b67ebf14399?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2737153b1cf6ee990c2a9fa46cc
5avQSAKB1dOEeIQBqV4jgW,Until The End Of Time,2Pac,funk,Until The End Of Time,2001-01-01,60,,https://i.scdn.co/image/ab67616d0000b2739e6b304642811ad3469dc8bc
6AeG6jSoAVbmUFO6LyYmBf,People Get Ready,The Impressions,funk,People Get Ready,1965-02-07,60,,https://i.scdn.co/image/ab67616d0000b2731ae893c8b27d4180044f6293
6SUocL0caib4mLHe8ZrZzi,Sun Comes Up (feat. James Arthur),Rudimental,funk,Sun Comes Up (feat. James Arthur),2017-06-30,60,https://p.scdn.co/mp3-preview/3aba2ee1ef07898d5a396d75397ec46decf0b82b?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273db779b39b22152a560a22bde
6W0PqAtbW7fkTRBtmwOwfM,Okay Okay,Pino D'Angiò,funk,"Italian Classics: Pino D'Angiò Collection, Vol. 1",2011-03-15,59,https://p.scdn.co/mp3-preview/a27db138979095587eccadd69026bc0f7de47e02?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273cad8789bb4e3de4e81ece093
53m3UkzcaQVbB2DENsrJiK,Close the Door,Teddy Pendergrass,funk,Life Is A Song Worth Singing (Expanded Edition),1978-06-02,59,https://p.scdn.co/mp3-preview/fd8b7997c10c53ec2c8cd982e332fe33006a5f45?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b27307ec89e91af9c2688471d6ba
7wJeXISGGTLVv2kBPtCJHw,When Somebody Loves You Back,Teddy Pendergrass,funk,Life Is A Song Worth Singing (Expanded Edition),1978-06-02,59,https://p.scdn.co/mp3-preview/0e06bf22e5e22865f1dc77730be15e2accf9ff06?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b27307ec89e91af9c2688471d6ba
7h2jT3YLmtDAxf4cF6rSQu,Dear Jessie,Rollergirl,funk,Now I'm Singin'... (And the Party Keeps on Rollin'),1999-05-29,59,https://p.scdn.co/mp3-preview/86377fd25bd55ec70e43325e8ad198a38378c59f?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2738fe0f03f409fcaaf4471fd5e
1Tr4K5MU5XYE44umXGDndd,Once in a Lifetime,Talking Heads,funk,Remain in Light,1980-10-08,59,https://p.scdn.co/mp3-preview/abfbaabda7e1d91cacac427ca70b96912f591ce7?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273f9e2d82b9969defab2105859
5tJjQIhH6mH3PhG1DjW3gD,Southtown,P.O.D.,funk,The Fundamental Elements of Southtown,1999,59,https://p.scdn.co/mp3-preview/5a0e38159b24c1a8370de3d511b43c08dffcc494?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273927df3a4f0976d8b7efada5e
72ZarLfZuVXLa2VN1jzAWk,Children of the Korn (feat. Ice Cube),Korn,funk,Follow The Leader,1998-08-18,59,https://p.scdn.co/mp3-preview/03a1433c444536635931e546a2d7397b885aedd7?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b27350d216aebaf98e8ac9947fd5
40L8L7344pPMCjlZc19RQU,Down Rodeo,Rage Against The Machine,funk,Evil Empire,1996-04-16,59,https://p.scdn.co/mp3-preview/24b66ec53bbff240fe9ea96c490a1a7d75520f42?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273053f006079bce979e5fef1e1
5gS8whHdcpbkdz0qonQZF8,Road to Nowhere,Talking Heads,funk,Little Creatures,1985-07-10,58,https://p.scdn.co/mp3-preview/ebf3cde3969df2a5c6382cde52c67c2729a7d26a?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273ffc1aa3a9e2d29a2d940ae31
3svBKSy1pru9EEvnRrNqzf,Warning,Incubus,funk,Morning View,2001-10-23,58,https://p.scdn.co/mp3-preview/f002e12d29df4cfeaf5684035fb8b10798280208?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273289320ef78f164a472698926
37kTASujIfZZ27NV7PfIrf,Hard to Concentrate,Red Hot Chili Peppers,funk,Stadium Arcadium,2006-05-09,58,https://p.scdn.co/mp3-preview/3bf988d8f120e983f2bd3df003566954cebc8184?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b27309fd83d32aee93dceba78517
6M3lqzrkzSKrBehkeAxTXc,Ghetto Bird - Remastered,Ice Cube,funk,Lethal Injection,1993-12-07,58,,https://i.scdn.co/image/ab67616d0000b27368820c2a3865d138ab7daba3
7iyjZ4paFWpTrJJenM0yZb,All Night Long,Mary Jane Girls,funk,In My House,1994-01-01,58,,https://i.scdn.co/image/ab67616d0000b273c384b7ff7d7f78868f67fd27
74kHlIr01X459gqsSdNilW,I Get Around,2Pac,funk,Greatest Hits,1998-01-01,58,,https://i.scdn.co/image/ab67616d0000b273d81a092eb373ded457d94eec
1NeKY4qWsCnhY8fvhwQa7q,Didn't I (Blow Your Mind This Time),The Delfonics,funk,The Delfonics,1970,58,https://p.scdn.co/mp3-preview/3a7a15eb3328dc263f120191c1277b4c7e8e24fe?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273f606a66ae319776c0dc86ce8
4vGQNeWAh2WKPYsqhp5wSg,Got to Get You Into My Life,"Earth, Wind & Fire",funk,"The Best Of Earth, Wind & Fire Vol. 1",1978-11-23,58,https://p.scdn.co/mp3-preview/0bbb2930287db9b07578820d96f6b658d5c3ce10?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2734dd033f4cf3a0a58059cde69
1kSxm4vU26W5xSUdnPUkyB,Yearning For Your Love,The Gap Band,funk,The Gap Band III,1980-12-08,58,,https://i.scdn.co/image/ab67616d0000b2738ffc5a32e0c9be86d6be171a
6QJOEIPT8g3fjdFxibpy2F,Hood Took Me Under,Compton's Most Wanted,funk,Music To Driveby,1992-09-08,57,https://p.scdn.co/mp3-preview/79311215606b62df1a52ee5bbf7ba95479064a4a?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273bb2aad1ceb011b96b07f3461
1hR0fIFK2qRG3f3RF70pb7,Calm Like a Bomb,Rage Against The Machine,funk,The Battle Of Los Angeles,1999-11-02,57,https://p.scdn.co/mp3-preview/3dc7c746d3bf21f6ca8c01e618fef076034235f8?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2733c2579a4f8cacd5b95b8fa68
0wva7TtE4QUkKtnMHP9BpT,Spill the Wine,War,funk,Anthology 1970-1974,1994-10-18,57,https://p.scdn.co/mp3-preview/f36a8e4ad3281046b1a90a5e9aafdf5dae9ff4a6?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2735dba63ffe84961fde2c7d1ee
6N81xlWzMaEYhjHry55OSI,Beautiful Girl,INXS,funk,Welcome to Wherever You Are,1992,57,https://p.scdn.co/mp3-preview/2047bc46d91ce1f860a8410a9fb8d13f4a6e0429?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b27396fd1777ff83e5ede7412577
0TFBANCgctg5hAt9ez2V2g,You Are Everything,The Stylistics,funk,The Stylistics - The Original Debut Album,1973-01-01,57,https://p.scdn.co/mp3-preview/bfff013c66ea7cd4dbe9cf5f5838d6458d49ff8e?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2738e9d7cbb79d2ee41f3641462
5fKZJHzJ9d3MADArbm9muW,Mountain Song,Jane's Addiction,funk,Nothing's Shocking,1988-08-23,57,https://p.scdn.co/mp3-preview/decec50e97aad51a9352523f8c77a31e78d746c9?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2738765ac8eae3b054a1750419d
2MwjZo81ldYYAah74RNQ85,Better off Dead,Bill Withers,funk,Just As I Am,1971-05-01,57,https://p.scdn.co/mp3-preview/826579260d0637f1a75669de1b6a9234b662ec1d?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273e1e350d06ffebd2e19e047ce
4cgodXjv4TfrooNQxvlO4O,Atomic Dog,George Clinton,funk,Computer Games,1982-01-01,57,,https://i.scdn.co/image/ab67616d0000b2739a9766a6905603d3bb496192
3w0pyHgJJW9JN0cJxmi33Z,Always and Forever,Heatwave,funk,Too Hot to Handle (Expanded Edition),1977-06-27,57,https://p.scdn.co/mp3-preview/df0d0bc6f89adefd1af2e3d00bf06410d8e60c2c?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273bb165e8b821025425e9dabef
4Qievb8Mqy0qxdLNVl02zt,Been Caught Stealing,Jane's Addiction,funk,Ritual De Lo Habitual,1990-08-21,57,https://p.scdn.co/mp3-preview/e66e5cba2bfea54a72bc84db5b7e92854fcf0979?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b27380c8257f3e17780ea2a4bab0
6VyR9z26oKw6BvlwSjqvoY,Girlfriend Is Better - 2005 Remaster,Talking Heads,funk,Speaking in Tongues (Deluxe Version),1983-05-31,57,https://p.scdn.co/mp3-preview/3a95988d90d92b68de6c66c718a541b9f2a6678b?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273e35e2e2a4bfa8a30a78fc532
3whRKAOlJ0M3banzcChvQv,Get Up Offa That Thing,James Brown,funk,Cold Sweat & Other Soul Classics: James Brown,1987-01-01,57,,https://i.scdn.co/image/ab67616d0000b27355de9995695e8aac0beb13cd
6ABtlkvl08XQo6Xu24FJaf,All This Love,DeBarge,funk,All This Love,1982-04-28,57,,https://i.scdn.co/image/ab67616d0000b2733e0fdb66fe1b2f43496eb3a7
5LVTzrOs7Ban5EpU9XkGSW,Hey! Love,The Delfonics,funk,Tell Me This Is a Dream (Expanded Version),1972,57,https://p.scdn.co/mp3-preview/fa13ca2987d9c8e005ad8c0f84082170e67d0306?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273efb6406966cd010942867387
4zzvMG8KrsykYtvFEJ99Cl,Easy,Faith No More,funk,Angel Dust,1992-06-08,57,https://p.scdn.co/mp3-preview/1f75947e13fe58dba48b2fd8d5f0b79db8358962?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273fba269c78920704d0a3a097d
5KVISJL93AgXcQG0WRJ3Gq,Cold,Korn,funk,The Nothing,2019-09-13,57,https://p.scdn.co/mp3-preview/af099ffe3e53d002a5409e0e3d0a5a1242efd416?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273b72a5c6dd14dd56d725dd235
4sr4NdrPfds9Qfors9UkiO,Solid,Ashford & Simpson,funk,Solid,1984-01-01,57,,https://i.scdn.co/image/ab67616d0000b273149c79c7014bfc05042458bc
4h7bZNHnYP2umOomPbnfxG,Epic,Faith No More,funk,The Real Thing (Deluxe Edition),1989-06-20,57,https://p.scdn.co/mp3-preview/5a7418b48e2ce653e9f2fd5c68b74973d1ff18bf?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2733b0030370756af01d33cf74b
6bwuLPr45wsvbTjB0PGI65,Beg for Me,Korn,funk,Issues,1999-11-09,57,https://p.scdn.co/mp3-preview/b1d84f93a75e503d48bd702a1f325b13d54a6979?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2731c229cb7c9851fb0c67e2af8
1RPhSs2lDYKjDsELKtPvQd,Get Your Walk On,Xzibit,funk,Restless,2000-04-02,56,https://p.scdn.co/mp3-preview/03d05bf8477f6f2e15dc81786abe4fdbcd53d4f4?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273ca223db78b2ffe5c462cf848
1yeIxOEFmpQ3qlOb2R3g2m,The Ghetto,Donny Hathaway,funk,Everything Is Everything,1970-01-01,56,https://p.scdn.co/mp3-preview/e24bcf5de77cbf3753cb53371db42bf1b9dbcae1?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273d58852e49908da22a68f1913
5WzdX4iArSQZELuxI0Oq5Q,Wynona's Big Brown Beaver,Primus,funk,Tales From The Punchbowl,1995-01-01,56,,https://i.scdn.co/image/ab67616d0000b2732654ec558216e40acc80f20a
2f1BjAVy4k8B3pB4qBntHj,Alone I Break,Korn,funk,Untouchables,2002-06-11,56,https://p.scdn.co/mp3-preview/dd1c77887802651164e2df462aa216480d90cee1?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b27367b097c11348179a60c0866d
4f3u4Oy0JqJRIhMmTqRcxj,Family Affair - Single Version,Sly & The Family Stone,funk,There's a Riot Goin' On,1971-11-01,56,https://p.scdn.co/mp3-preview/13de15311b5b55046a499b24b1c2fa184c4db8c7?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273de0391ae05929bfe0e952f6b
6VZdUa8JjaGF2LGsiRG9lC,Stomp!,The Brothers Johnson,funk,Light Up The Night,1980-04-04,56,,https://i.scdn.co/image/ab67616d0000b273b3dd4b1619bac722e29c7624
4cSSUpptr7r125fK5nRJhP,Champagne,311,funk,From Chaos,2001-06-19,56,https://p.scdn.co/mp3-preview/069380f5708f17a93c2be05fb608c3e1378c6929?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273f5688d5a9e47a027a36c33fe
6xdSzlVVKW3fQidPxBImTG,Running Away,Hoobastank,funk,Hoobastank (20th Anniversary Edition),2001,56,,https://i.scdn.co/image/ab67616d0000b2738a48864289dc2588f13274ec
5dOAshdEVLDMjHBnlMrX12,Time Will Reveal,DeBarge,funk,In A Special Way,1983-09-24,56,,https://i.scdn.co/image/ab67616d0000b273fa600882a1ee3d9c4e0b2b68
0NnyYBnyStcNKDu7PejLPF,Love the One You're With,The Isley Brothers,funk,Givin' It Back,1971-08-21,55,https://p.scdn.co/mp3-preview/b7f6323f7d91f4ea15b238d48695563c68b719b7?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b27309ce3e7598c7441896d57c54
1SMMq7Zupw6IHw7Hvy4xb0,Falling Apart,zebrahead,funk,MFZB,2003-10-21,55,https://p.scdn.co/mp3-preview/07ef56ee07576924f0ae44d87049019dac81853c?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2739f646d5446f50a9f349b4c2f
3WznRlBNvONR3X3vA3fyse,Let Me Prove My Love to You,The Main Ingredient,funk,Shame on the World,1975,55,https://p.scdn.co/mp3-preview/516fcd2709b826a86273ee8130d1a145cd9e0ef1?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273101135bbe3e1915204205122
4Ce66JznW8QbeyTdSzdGwR,Chameleon,Herbie Hancock,funk,Head Hunters,1973-10-26,55,https://p.scdn.co/mp3-preview/b377de79d3feccc6b10115659358cec4f0a70375?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2736b75d57d2d070c0c4afb3f9a
6XJdmdiLRvvQXRLMenQmjx,Fire And Desire,Rick James,funk,Street Songs (Deluxe Edition),1981-04-07,55,,https://i.scdn.co/image/ab67616d0000b27317f9e7e7784ed40b223e261c
2u3HmBPHrk3ooSdVikignW,Sweet Thang,Shuggie Otis,funk,Freedom Flight,1971,55,https://p.scdn.co/mp3-preview/5d25a894c48ba6217cc2fddaef18554b5d1763c5?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b27390497cd6cc6338bbe57fc953
791YTMSeD7SPGWHLIe61ew,Brenda's Got A Baby,2Pac,funk,2Pacalypse Now,1991-11-12,55,,https://i.scdn.co/image/ab67616d0000b2737e1888783100598328e20e9b
7HjJQunSPwkXXVnGeItUEH,Contagious,The Isley Brothers,funk,Eternal,2001-01-01,55,,https://i.scdn.co/image/ab67616d0000b2733a4ed192d727ff671eeffbbe
4ljxxdaJncZ5hsY2C4pAk5,G Funk Intro,Snoop Dogg,funk,Doggystyle,1993-11-23,55,https://p.scdn.co/mp3-preview/17fe7d5fd0211763343308ba3f1ae93899952499?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273733af86f8dea9692a3f59d29
2hluGQtmPypU3tsQudCQ3U,Tonite,DJ Quik,funk,Quik Is The Name,1991,55,https://p.scdn.co/mp3-preview/1574cebec89660615b23a5cc537737bf39f7ac53?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2736413c9e4e520a8075528f592
2WDvW3o8WeGN4v4cpsYVhT,Slippery People - Live,Talking Heads,funk,Stop Making Sense (Live),1984,55,https://p.scdn.co/mp3-preview/640d2f6a3159f95884c01293a0ab4c295e203943?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2734436f2e7c93002ad0eb9716a
0QUpBXTOdB4JJyTGFN6dH1,Jungle Love,The Time,funk,Ice Cream Castle,1984-07-03,55,https://p.scdn.co/mp3-preview/ea7f2b584ebbcd7781239eabe950bd07bca48f2e?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273c093f4dd308ad9c41e20eee8
4X1XkTFjhpsWOC94lMNNEc,Let's Get This Party Started,Korn,funk,Issues,1999-11-09,55,https://p.scdn.co/mp3-preview/90ea589aa0a46ecda86dbee574640650e19e3c16?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2731c229cb7c9851fb0c67e2af8
0fopVbPW7N5BK0sOybQCq2,Sideshow,Blue Magic,funk,Blue Magic,1974,55,https://p.scdn.co/mp3-preview/d55b8dc60799c16a73f7dd90cdb4dabe0dfefa41?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273f8a4585ebbdb64cba7ab345f
5ZISTTuh3YIBtYsCvBKk5w,Torture Me,Red Hot Chili Peppers,funk,Stadium Arcadium,2006-05-09,55,https://p.scdn.co/mp3-preview/34d50cfc02998b02ff526a19b60fd940e701325b?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b27309fd83d32aee93dceba78517
18ZRmY7kNZQQHpopsSVxwJ,Criticize,Alexander O'Neal,funk,Hearsay,1987-07-29,54,,https://i.scdn.co/image/ab67616d0000b273fccb81b6a27e497b616e97bf
2R6go62CuxqqX0w1TgXxes,If You Have to Ask,Red Hot Chili Peppers,funk,Blood Sugar Sex Magik (Deluxe Edition),1991-09-24,54,https://p.scdn.co/mp3-preview/d2ba803219c3d58c9b9fca5c8156704c14fe5794?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273153d79816d853f2694b2cc70
0kquzTsZG4m9qmLJaPSY9U,Tommy The Cat,Primus,funk,Sailing The Seas Of Cheese,1991-01-01,54,,https://i.scdn.co/image/ab67616d0000b2735058bc348ce35fb97ab2be98
48ifRcXHbUjc1moUjJcwhx,Encore,Cheryl Lynn,funk,Preppie (Expanded Edition),1983,54,https://p.scdn.co/mp3-preview/2f54ae2bec149532d2971140a27b5870e32ff2a0?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2734c7b90f720510e78d9dfa329
677tTabxmQFZjoNlo2E6JW,Computer Love,Zapp,funk,All the Greatest Hits,1993-09-28,54,https://p.scdn.co/mp3-preview/ca0581cc97d0e50327344b516c38d10ed40a195b?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b27332b79ef6568ef7eccac968a6
1CzgvJvt2JRy4uEX3SVaxO,One in a Million You,Larry Graham,funk,One In A Million You,1980,54,https://p.scdn.co/mp3-preview/998a5b8d7f01d1f607b097a1137e11c4f8e76fbb?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2733cba7377b2129f0f8758796f
3BcH252CGECgOWfKBjAaBC,"It's A Man's, Man's, Man's World",James Brown,funk,It's A New Day - Let A Man Come In,1970-06-01,54,,https://i.scdn.co/image/ab67616d0000b2735699b266b27a6da5ac81b6de
3lQO10djAi0Ym506za76Wt,Big in Japan,Guano Apes,funk,Don't Give Me Names,2000-05-01,54,https://p.scdn.co/mp3-preview/dc593e63ccaf01321824ce2fac47e0cab02b254b?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b27380bae26d3a81bea9d83a710a
0eX5QY6o5cb9W72zVmWWjV,The Power of Equality,Red Hot Chili Peppers,funk,Blood Sugar Sex Magik (Deluxe Edition),1991-09-24,54,https://p.scdn.co/mp3-preview/99611e9bd2e3997df0de42f7749d892ae7de9576?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273153d79816d853f2694b2cc70
2mx0O7IniovyDS8Wi0B3Sq,Doo Wa Ditty (Blow That Thing),Zapp,funk,All the Greatest Hits,1993-09-28,54,https://p.scdn.co/mp3-preview/babbc3e816d9483e528fc46b9552dab088cc5abf?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b27332b79ef6568ef7eccac968a6
6S1oHrwjeF66VRUl1b76P6,C-Walk,Kurupt,funk,Kuruption!,1998-10-06,54,,https://i.scdn.co/image/ab67616d0000b2730c46f1a7e2cb5ebfd4714b28
52QRIheaefNCUA4HdEGpAo,Lady Love Me (One More Time),George Benson,funk,In Your Eyes,1983-05-18,54,https://p.scdn.co/mp3-preview/89ec5ca464c85f0a4cac55f548764eb8662213a7?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273f29e14e8fd0ccec63bd30ad1
2pbWkjtGtjkzBdZ95GFINm,Car Wash - Long Version,Rose Royce,funk,Car Wash,1976-01-01,54,,https://i.scdn.co/image/ab67616d0000b2737e40943c3f4ce9c25ec7b098
1Q92pr5ZjhaOfNTvrjYLnE,Get The Funk Out,Extreme,funk,Extreme II - Pornograffitti,1990-01-01,54,,https://i.scdn.co/image/ab67616d0000b273fb16b9b69eb891027654bcb1
2GtgLDMkFr4QL6ZU8uretH,All About U,2Pac,funk,Greatest Hits,1998-01-01,54,,https://i.scdn.co/image/ab67616d0000b273d81a092eb373ded457d94eec
42z5BOO8cJda4qWBnHFLQV,This Is the Place,Red Hot Chili Peppers,funk,By the Way (Deluxe Edition),2002-07-09,54,https://p.scdn.co/mp3-preview/d60c319566a820735302e14455e1b2a417c220a0?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b273de1af2785a83cc660155a0c4
7wcP2Aa2SliFhwi4SyfvfV,"Summer Breeze, Pts. 1 & 2",The Isley Brothers,funk,3+3,1973-08-21,54,https://p.scdn.co/mp3-preview/aaaa41e8770c08f78c8802bd9d58eec59d4076d2?cid=d73a252b6bb3490ea9fee369aed6d95a,https://i.scdn.co/image/ab67616d0000b2739d1d0e64081ea5c0927d6051
