spotify_id,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,emotion_vector
2wQ411UQL2MRsdAgPRUstT,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0 1.0 0.0 0.0 1.0 0.0 0.5 0.0
2x5IXUFOcvvBUtEpnCBNlp,0.09516994633273701,0.3252236135957066,0.04758497316636851,0.04758497316636851,0.8096601073345255,0.040787119856887294,0.1903398926654741,0.3660107334525939,0.09516994633273701 0.3252236135957066 0.04758497316636851 0.04758497316636851 0.8096601073345255 0.040787119856887294 0.1903398926654741 0.3660107334525939
2xM5sYHiXYo2baYbC3tiC2,0.0,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,0.0 0.3333333333333333 0.3333333333333333 0.8333333333333334 0.0 0.0 0.16666666666666666 0.0
2yYASbXnAV71CLbNY1HCWf,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0 0.3333333333333333 0.0 0.0 1.0 0.0 0.0 0.3333333333333333
2ypbIXW3a7fsLdLtLpZWDZ,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0 0.6666666666666666 0.0 0.0 1.0 0.0 0.0 0.6666666666666666
2zrIyIdqafYozfsgiMY0Ae,0.0,0.42857142857142855,0.14285714285714285,0.0,0.7142857142857143,0.0,0.14285714285714285,0.7142857142857143,0.0 0.42857142857142855 0.14285714285714285 0.0 0.7142857142857143 0.0 0.14285714285714285 0.7142857142857143
30GqVivI3eb7OgonUemcjf,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0 1.0 0.0 0.0 1.0 0.0 0.5 0.5
30uvCVEYqgktyLfDcI76Hx,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0 0.0 1.0 0.0 0.0 1.0 0.0 0.0
31TAub5WKWEsVTJcdksxq7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.5
31dqpLUModJWNbxrXu6TWd,0.34261838440111414,0.3704735376044567,0.22005571030640667,0.724233983286908,0.0,0.38440111420612805,0.11977715877437324,0.0,0.34261838440111414 0.3704735376044567 0.22005571030640667 0.724233983286908 0.0 0.38440111420612805 0.11977715877437324 0.0
32gijtVdRQTHkVtWZaF7g4,0.12806539509536785,0.32425068119891004,0.0,0.09536784741144413,0.9046321525885557,0.0,0.3841961852861035,0.4523160762942779,0.12806539509536785 0.32425068119891004 0.0 0.09536784741144413 0.9046321525885557 0.0 0.3841961852861035 0.4523160762942779
33HRECrmuelZxOpid6XTNX,0.0,0.42451759364358677,0.0,0.0,0.6367763904653803,0.36322360953461974,0.24517593643586835,0.2633371169125993,0.0 0.42451759364358677 0.0 0.0 0.6367763904653803 0.36322360953461974 0.24517593643586835 0.2633371169125993
33a2zTGZocgU9XVDDILHM3,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0 0.3333333333333333 0.0 0.0 0.0 1.0 0.0 0.0
34HwOOG2tTiz6tAN9h83YT,0.0,1.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0 1.0 0.0 0.0 1.0 0.0 0.5 1.0
35GwlKlVXgFCMF5uTp5r7P,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0 0.0 0.0 0.0 0.5 0.0 0.0 1.0
3620P9KJS2PDebJ9ABFitc,0.5738231098430814,0.16619115549215405,0.22931526390870186,0.3955064194008559,0.14372325249643367,0.4914407988587733,0.05813124108416548,0.1080599144079886,0.5738231098430814 0.16619115549215405 0.22931526390870186 0.3955064194008559 0.14372325249643367 0.4914407988587733 0.05813124108416548 0.1080599144079886
365fchCf6KIm5uEbEGplKz,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0 0.3333333333333333 0.0 0.0 0.6666666666666666 0.0 0.0 1.0
36sZlJgvmP62qcEuAaV1uM,0.1686746987951807,0.4186746987951807,0.0,0.0,0.9186746987951807,0.0,0.25,0.5,0.1686746987951807 0.4186746987951807 0.0 0.0 0.9186746987951807 0.0 0.25 0.5
37ErTUm3x69ZSCE485rRd9,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0 0.5 0.0 0.0 1.0 0.0 0.0 0.5
37JPdGgYcQAJSElj5boJx8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.5
37jTPJgwCCmIGMPB45jrPV,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0 0.5 0.0 0.0 1.0 0.0 0.0 0.5
37tqxJDi1X4viq606VOYau,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0 1.0 0.0 0.0 1.0 0.0 1.0 0.0
38E7U60ipLSTVDcPIuVzZw,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0 1.0 0.0 0.0 1.0 0.0 1.0 1.0
38TPb3dSy1iUHx4fmET4gM,0.0,1.0,0.0,0.0,1.0,0.0,0.26582278481012656,0.26582278481012656,0.0 1.0 0.0 0.0 1.0 0.0 0.26582278481012656 0.26582278481012656
39ki02XRiCpXJMGKU8CqDJ,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0 0.0 0.0 0.5 0.0 0.0 0.0 0.5
3A1lF1uAeszylWH9nLQKAW,0.15,0.2625,0.0,0.0,0.9125,0.0,0.1375,0.15,0.15 0.2625 0.0 0.0 0.9125 0.0 0.1375 0.15
3CbAW3GjkBKfErt4LLbSzr,0.13581890812250333,0.22037283621837547,0.0,0.25,0.2603195739014647,0.5695739014647135,0.03195739014647137,0.22037283621837547,0.13581890812250333 0.22037283621837547 0.0 0.25 0.2603195739014647 0.5695739014647135 0.03195739014647137 0.22037283621837547
3ChXTNUIdmlFStxCtM3Q6a,0.07619047619047618,0.5904761904761905,0.07619047619047618,0.0,0.9238095238095236,0.07619047619047618,0.3142857142857143,0.380952380952381,0.07619047619047618 0.5904761904761905 0.07619047619047618 0.0 0.9238095238095236 0.07619047619047618 0.3142857142857143 0.380952380952381
3DnJmpSvBNxngDOBeI5U0B,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0 1.0 0.0 0.0 1.0 0.0 0.0 1.0
3E03jj3nVNtFoMYQIweVdG,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0 0.0 0.0 0.5 0.0 0.5 0.0 0.0
3E5ndyOfO6vFDEIE42HA8o,0.21178637200736647,0.21178637200736647,0.0,0.0,1.0,0.0,0.21178637200736647,0.6058931860036832,0.21178637200736647 0.21178637200736647 0.0 0.0 1.0 0.0 0.21178637200736647 0.6058931860036832
3ECQXmZjCKCHZgsVa0DBzS,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0
3EgvmOhP3NQUHY7d6PDOUg,0.5,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5 0.0 0.0 0.0 1.0 0.0 0.5 0.5
3EvQORwO3na9m9nPKK403y,0.0,0.4069767441860465,0.0,0.0,1.0,0.0,0.0,0.4069767441860465,0.0 0.4069767441860465 0.0 0.0 1.0 0.0 0.0 0.4069767441860465
3FkeNbs9Zeiqkr3WkbOiGp,0.0,1.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.0 1.0 0.0 0.0 1.0 0.0 0.6666666666666666 0.6666666666666666
3FlOciKDqFlTMPeC7t92Qy,0.28983957219251333,0.3101604278074866,0.08983957219251336,0.08983957219251336,0.7101604278074866,0.0,0.19999999999999996,0.7101604278074866,0.28983957219251333 0.3101604278074866 0.08983957219251336 0.08983957219251336 0.7101604278074866 0.0 0.19999999999999996 0.7101604278074866
3GLa0YFGyR9vL33Bw2kjHs,0.5,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5 0.0 0.0 0.0 1.0 0.0 0.5 0.5
3HGctlDltHdllOSTogGKhJ,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.0 0.5 0.0 0.0 0.5 0.5 0.0 0.5
3HM4NePuYAqdXpAGBk7nNz,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.75,0.0 0.5 0.0 0.0 1.0 0.0 0.0 0.75
3HfhB8sYqLlVmpBPb7cc2x,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.5,0.0 0.25 0.0 0.0 1.0 0.0 0.0 0.5
3Huutm0fMOv8gJlARLGENG,0.035856573705179286,0.6241699867197875,0.035856573705179286,0.4820717131474104,0.4581673306772909,0.0,0.23771580345285528,0.42231075697211157,0.035856573705179286 0.6241699867197875 0.035856573705179286 0.4820717131474104 0.4581673306772909 0.0 0.23771580345285528 0.42231075697211157
3I8A8mlIveYwigESQML8ti,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0 0.0 0.0 0.0 0.5 0.5 0.0 0.0
3ItEUMz1CKL5CJxmnBAADO,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0 0.0 0.5 0.0 0.0 0.0 0.0 0.0
3J58Ccc5iTbCRnYx2xjo6d,0.0,0.30287514769594326,0.0,0.2142575817250886,0.604962583694368,0.2745175265852698,0.06025994486018117,0.24182749113824342,0.0 0.30287514769594326 0.0 0.2142575817250886 0.604962583694368 0.2745175265852698 0.06025994486018117 0.24182749113824342
3LRfVmbqK95xWUVxLzbvda,1.0,0.0,0.5,0.75,0.0,0.25,0.0,0.0,1.0 0.0 0.5 0.75 0.0 0.25 0.0 0.0
3LdW0rWeCFKcDMcfnwJbaV,0.0,0.5,0.0,0.0,1.0,0.0,0.5,0.0,0.0 0.5 0.0 0.0 1.0 0.0 0.5 0.0
3Mqt4F6Mm2YrUItjDiaucA,0.22513089005235604,0.5916230366492147,0.0,0.0,1.0,0.0,0.6335078534031414,0.5916230366492147,0.22513089005235604 0.5916230366492147 0.0 0.0 1.0 0.0 0.6335078534031414 0.5916230366492147
3N2UhXZI4Gf64Ku3cCjz2g,0.0994392523364486,0.3880373831775702,0.0,0.5349532710280375,0.3147663551401869,0.10056074766355141,0.0,0.16560747663551403,0.0994392523364486 0.3880373831775702 0.0 0.5349532710280375 0.3147663551401869 0.10056074766355141 0.0 0.16560747663551403
3NEzjZbeSCy72Kx1clSYgC,0.08695652173913045,0.4963768115942029,0.0,0.0,1.0,0.0,0.1630434782608696,0.6594202898550725,0.08695652173913045 0.4963768115942029 0.0 0.0 1.0 0.0 0.1630434782608696 0.6594202898550725
3NRql0A1Ef4RCvT473iqgD,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.25,0.0 0.5 0.0 0.0 1.0 0.0 0.0 0.25
3NfLSMOVWDKfYDE0WAm7uf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0
3NmgiTs1H5tAYpZG916D6u,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.5,0.0 0.25 0.0 0.0 1.0 0.0 0.0 0.5
3OmOMVe0dg9EufUASZACal,0.1331923890063425,0.4334038054968287,0.0,0.0,0.6997885835095137,0.0,0.1331923890063425,0.733615221987315,0.1331923890063425 0.4334038054968287 0.0 0.0 0.6997885835095137 0.0 0.1331923890063425 0.733615221987315
3PEx44by2Pe7E6M8tgqE5N,0.0,0.0,0.2,0.0,0.2,0.8,0.0,0.0,0.0 0.0 0.2 0.0 0.2 0.8 0.0 0.0
3PZpMF3RebeBEkQ6OicLpz,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0 1.0 0.0 0.0 1.0 0.0 0.0 1.0
3PbDqZ1VMsBTjXCbs6Jv7P,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0 0.5 0.0 0.5 0.5 0.0 0.5 0.5
3PefhAnxRxxxeimzWetwnT,0.0,0.23418241577649965,0.06244864420706656,0.5587510271158588,0.0,0.39852095316351693,0.06244864420706656,0.0,0.0 0.23418241577649965 0.06244864420706656 0.5587510271158588 0.0 0.39852095316351693 0.06244864420706656 0.0
3Ph7fws05DvPwpn5CQHTBy,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.5
3RSvIGylwXhu3r83K1bkJJ,0.4285714285714286,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4285714285714286 0.0 0.0 1.0 0.0 0.0 0.0 0.0
3RdQfyk7BBxxIx0zSnCBIw,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0 1.0 0.0 0.5 0.0 0.0 0.0 0.0
3THdexHRmED4euIY91Zrxc,0.0,0.301980198019802,0.04243281471004244,0.0,0.603960396039604,0.2828854314002829,0.15558698727015563,0.3727015558698728,0.0 0.301980198019802 0.04243281471004244 0.0 0.603960396039604 0.2828854314002829 0.15558698727015563 0.3727015558698728
3TZuUaGjEtyAiUM9iM89ff,0.41371158392434987,0.08510638297872339,0.32151300236406616,0.524822695035461,0.03546099290780141,0.38297872340425526,0.03546099290780141,0.03546099290780141,0.41371158392434987 0.08510638297872339 0.32151300236406616 0.524822695035461 0.03546099290780141 0.38297872340425526 0.03546099290780141 0.03546099290780141
3Ty7OTBNSigGEpeW2PqcsC,0.0,0.375,0.0,0.0,0.5,0.5,0.0,0.25,0.0 0.375 0.0 0.0 0.5 0.5 0.0 0.25
3U9gogDStAfWxSm91PJuxb,1.0,0.0,0.3333333333333333,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0 0.0 0.3333333333333333 1.0 0.0 0.6666666666666666 0.3333333333333333 0.0
3USAAb0W0n99SOensmme2D,0.25,0.0,0.25,0.25,0.0,1.0,0.0,0.0,0.25 0.0 0.25 0.25 0.0 1.0 0.0 0.0
3UoswfifFDzKM7Ltvop15v,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0 1.0 0.0 0.0 1.0 0.0 0.5 0.5
3WBRfkOozHEsG0hbrBzwlm,0.0,0.42857142857142855,0.0,0.0,0.7142857142857143,0.14285714285714285,0.0,0.42857142857142855,0.0 0.42857142857142855 0.0 0.0 0.7142857142857143 0.14285714285714285 0.0 0.42857142857142855
3WFQ6pEp1BRXrDKQ825ze7,0.09105058365758754,0.49571984435797667,0.0,0.0,0.9089494163424124,0.0,0.10116731517509728,0.6474708171206225,0.09105058365758754 0.49571984435797667 0.0 0.0 0.9089494163424124 0.0 0.10116731517509728 0.6474708171206225
3WimzuWXQt4bnd4jcv0Gov,0.15204678362573099,0.46393762183235865,0.0,0.0,1.0,0.0,0.3079922027290448,0.3079922027290448,0.15204678362573099 0.46393762183235865 0.0 0.0 1.0 0.0 0.3079922027290448 0.3079922027290448
3XHtGQBlfMHfKcXdTX7Mt0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0 0.0 1.0 0.0 0.0 1.0 0.0 0.0
3YQ96qkxiEwTLwgu2Izcmq,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.0 0.3333333333333333 0.3333333333333333 0.0 0.6666666666666666 0.3333333333333333 0.0 0.6666666666666666
3YYnFEXCLNbaWuC0hIEnIS,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0 0.5 0.0 1.0 0.0 0.0 0.0 0.0
3Z0rvpVDOmERviiXq8TRyf,0.0,0.36444444444444446,0.0,0.08888888888888889,0.9111111111111112,0.0,0.18222222222222223,0.5466666666666667,0.0 0.36444444444444446 0.0 0.08888888888888889 0.9111111111111112 0.0 0.18222222222222223 0.5466666666666667
3Z7Ef6JYrjCfkctSoZwPdu,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0 1.0 0.0 0.0 1.0 0.0 0.0 1.0
3ZvhK8GmYPXY8ieNHwI0tX,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0 0.6666666666666666 0.0 0.0 0.3333333333333333 0.6666666666666666 0.0 0.3333333333333333
3Zz3TYhGfZT6NFcw6cDObt,0.11483253588516745,0.507177033492823,0.0,0.0,0.9043062200956938,0.0,0.14832535885167464,0.24401913875598089,0.11483253588516745 0.507177033492823 0.0 0.0 0.9043062200956938 0.0 0.14832535885167464 0.24401913875598089
3a94TbZOxhkI9xuNwYL53b,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0
3aYLIO4htUZCAygXUbbc3Q,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0
3au0pvHqcTtszysswan6AO,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0 0.0 0.0 0.3333333333333333 0.0 1.0 0.0 0.0
3b0dX6Q2lxp7OX5lFt0nba,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5 0.0 0.5 0.0 0.0 0.0 0.0 0.0
3bPQDNT1ZydBAkdg6cJAJx,0.0,0.18811881188118806,0.0,0.0,0.9306930693069306,0.0,0.1386138613861386,0.2772277227722772,0.0 0.18811881188118806 0.0 0.0 0.9306930693069306 0.0 0.1386138613861386 0.2772277227722772
3bWMCH2M7JWUga1WRagDzs,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0 0.0 0.0 0.0 0.5 0.5 0.0 0.0
3bd1f4vkL6NMwL4BRV31wA,0.0,0.5,0.0,0.16666666666666666,0.8333333333333334,0.0,0.16666666666666666,0.6666666666666666,0.0 0.5 0.0 0.16666666666666666 0.8333333333333334 0.0 0.16666666666666666 0.6666666666666666
3cjvqsvvU80g7WJPMVh8iq,0.0,0.25,0.125,0.125,0.625,0.25,0.0,0.25,0.0 0.25 0.125 0.125 0.625 0.25 0.0 0.25
3cpp62zy7mSe1T3BVxMX4G,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0 1.0 0.0 0.0 1.0 0.0 1.0 0.0
3d6zRaJbLV2XvxY93Yow1l,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0 0.5 0.0 0.0 1.0 0.0 0.0 0.5
3dPQuX8Gs42Y7b454ybpMR,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1.0 0.0 0.3333333333333333 0.3333333333333333 0.0 0.0 0.0 0.0
3dSsqTvkWZLQ7V4y4ftFgV,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0 1.0 0.0 0.0 1.0 0.0 0.5 0.5
3e7yziCpnpx2ujgvXqSLzp,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0 1.0 0.0 0.0 0.0 1.0 0.0 0.0
3eAsaKgzSAaiftsIQjRi4P,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0
3eekarcy7kvN4yt5ZFzltW,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0
3erQAddOalef7tmVpAZ3BV,1.0,0.5,0.5,1.0,0.0,0.5,0.5,0.0,1.0 0.5 0.5 1.0 0.0 0.5 0.5 0.0
3evTG0FJEHFYmgOeFgPo0s,0.0,0.5578512396694216,0.0,0.07024793388429752,0.6859504132231407,0.24380165289256198,0.11570247933884298,0.487603305785124,0.0 0.5578512396694216 0.0 0.07024793388429752 0.6859504132231407 0.24380165289256198 0.11570247933884298 0.487603305785124
3ezGIgTmk2BZy9C3j0x1h9,0.4147446457990115,0.2199341021416804,0.2471169686985173,0.5770181219110379,0.04118616144975289,0.2553542009884679,0.04118616144975289,0.04118616144975289,0.4147446457990115 0.2199341021416804 0.2471169686985173 0.5770181219110379 0.04118616144975289 0.2553542009884679 0.04118616144975289 0.04118616144975289
3f3omU8n47Mqyab5nCaGyT,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.8333333333333334,0.0,0.0,0.0 0.16666666666666666 0.16666666666666666 0.16666666666666666 0.0 0.8333333333333334 0.0 0.0
3famfyGuWw5QFcVO5Xk1uW,0.5,0.5,0.0,0.0,1.0,0.0,0.5,0.5,0.5 0.5 0.0 0.0 1.0 0.0 0.5 0.5
3fktsDCCX8fOm1JE4skIWG,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0 1.0 0.0 0.0 1.0 0.0 0.0 1.0
3hwkIWW3wJeVBBY3MJJauf,0.0,0.8432835820895521,0.0,0.0,1.0,0.0,0.34328358208955223,0.6567164179104478,0.0 0.8432835820895521 0.0 0.0 1.0 0.0 0.34328358208955223 0.6567164179104478
3iHvXVAXLpoGMWnDhpFspL,0.25,0.0,0.25,0.25,0.0,1.0,0.0,0.0,0.25 0.0 0.25 0.25 0.0 1.0 0.0 0.0
3ibKnFDaa3GhpPGlOUj7ff,0.0,0.5,0.0,0.0,1.0,0.0,0.25,0.75,0.0 0.5 0.0 0.0 1.0 0.0 0.25 0.75
3j9UIPpivEXyfV67agjXKH,0.34398034398034405,0.29984204984204993,0.16312741312741313,0.27729027729027733,0.5420322920322921,0.11934011934011934,0.10696735696735697,0.27711477711477717,0.34398034398034405 0.29984204984204993 0.16312741312741313 0.27729027729027733 0.5420322920322921 0.11934011934011934 0.10696735696735697 0.27711477711477717
3k04M45DYWlXBBW2bo4T8b,0.5,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5 0.0 0.0 0.0 1.0 0.0 0.5 0.5
3kEA66ZM9mCxwhynOxgsLh,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.0 0.5 0.5 0.0 0.5 0.5 0.5 0.0
3kgCJPXDlnL5bl1HFesHUi,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0
3lGBvPUgO7MJltUnBlOpe9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0
3mckyat5lAxzBWCijrrOl8,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0 0.0 0.0 0.5 0.0 0.5 0.0 0.0
3mhOmh4tRKsMfnRmgZfeBm,0.05972883840234518,0.26969585928911693,0.05972883840234518,0.18504946866984243,0.3741297178453646,0.6258702821546354,0.11542689629901062,0.15023818248442652,0.05972883840234518 0.26969585928911693 0.05972883840234518 0.18504946866984243 0.3741297178453646 0.6258702821546354 0.11542689629901062 0.15023818248442652
3mrlQc1K6sPmoBY1Pv46Ab,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0 0.5 0.0 0.0 1.0 0.0 0.0 0.0
3o7TMr6RmIusYH7Kkg7ujR,1.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,1.0 0.0 0.5 1.0 0.0 1.0 0.0 0.0
3orHIz1YV1bmUHsi2fze48,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5 0.0 0.5 1.0 0.0 0.0 0.0 0.0
3otra9el4GhzYrql7RGjGc,0.0,0.5,0.0,0.0,1.0,0.0,0.5,0.0,0.0 0.5 0.0 0.0 1.0 0.0 0.5 0.0
3pnpjbvUzX9nBXmeMVuA3e,0.19786096256684493,0.46606334841628977,0.04689428218839984,0.21349238996297817,0.5730152200740437,0.10941999177293296,0.14315096668037847,0.2344714109419992,0.19786096256684493 0.46606334841628977 0.04689428218839984 0.21349238996297817 0.5730152200740437 0.10941999177293296 0.14315096668037847 0.2344714109419992
3pyyGVqWvRMq43qtJBzxe0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0
3pz19CAY4yX7FSnTWDu3La,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0 0.6666666666666666 0.0 0.0 1.0 0.0 0.0 0.6666666666666666
3qXEqKdzI3MSGB1FlGMBz5,0.625368731563422,0.1248770894788594,0.36774827925270404,0.6951819075712882,0.0,0.4523107177974435,0.19469026548672566,0.0,0.625368731563422 0.1248770894788594 0.36774827925270404 0.6951819075712882 0.0 0.4523107177974435 0.19469026548672566 0.0
3rKZwwfHpmimL6aqOmTiLE,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0 1.0 0.0 0.0 1.0 0.0 0.5 0.5
3rW0ATGLT6kOUtfsIKygyI,0.17763157894736842,0.08881578947368421,0.0,0.0,1.0,0.0,0.5328947368421053,0.26644736842105265,0.17763157894736842 0.08881578947368421 0.0 0.0 1.0 0.0 0.5328947368421053 0.26644736842105265
3rdAz1fbUfZxYgaCviYhRo,0.0,0.8,0.0,0.0,0.8,0.2,0.2,0.4,0.0 0.8 0.0 0.0 0.8 0.2 0.2 0.4
3sDmwlRdEdsb1BLDChJSJV,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5 0.0 0.5 0.5 0.5 0.0 0.0 0.5
3sRZqCxbnwiKKPe57WoT6S,0.42105263157894735,0.21052631578947367,0.21052631578947367,0.5263157894736842,0.05263157894736842,0.5263157894736842,0.05263157894736842,0.10526315789473684,0.42105263157894735 0.21052631578947367 0.21052631578947367 0.5263157894736842 0.05263157894736842 0.5263157894736842 0.05263157894736842 0.10526315789473684
3u1nqEA58OiuOj4norMbnO,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0 1.0 0.0 0.0 1.0 0.0 1.0 0.0
3u5j8EPtEXUsQwWhpMwZQX,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0
3v2oAQomhOcYCPPHafS3KV,0.0,1.0,0.0,0.0,0.75,0.0,0.0,0.5,0.0 1.0 0.0 0.0 0.75 0.0 0.0 0.5
3v77leN3q7n1SzGBuSsjOr,1.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,1.0 0.0 0.0 0.0 0.25 0.0 0.25 0.25
3wLyeM7EVwyWNVuLnSDjeJ,0.4428260869565218,0.13065217391304348,0.20478260869565215,0.48869565217391303,0.06217391304347826,0.22739130434782612,0.033913043478260865,0.07978260869565217,0.4428260869565218 0.13065217391304348 0.20478260869565215 0.48869565217391303 0.06217391304347826 0.22739130434782612 0.033913043478260865 0.07978260869565217
3wY9vnTmLC4XVHHbbFmgj0,0.0,0.3258026159334126,0.07253269916765755,0.2782401902497027,0.6492271105826398,0.12009512485136742,0.20570749108204517,0.43995243757431624,0.0 0.3258026159334126 0.07253269916765755 0.2782401902497027 0.6492271105826398 0.12009512485136742 0.20570749108204517 0.43995243757431624
3x0wa95iAU1ZMmf3yAQkjZ,0.09435328185328185,0.44763513513513514,0.04922779922779923,0.057432432432432436,0.7422779922779923,0.03281853281853282,0.16264478764478765,0.40733590733590735,0.09435328185328185 0.44763513513513514 0.04922779922779923 0.057432432432432436 0.7422779922779923 0.03281853281853282 0.16264478764478765 0.40733590733590735
3xGnEIb8czDRlGZjbAITlL,0.0,0.4,0.0,0.0,1.0,0.0,0.2,0.4,0.0 0.4 0.0 0.0 1.0 0.0 0.2 0.4
3xxBAMUVusDLjLFwwL9qoY,0.0,0.34324324324324323,0.0,0.0,0.6837837837837838,0.0,0.0,0.6594594594594594,0.0 0.34324324324324323 0.0 0.0 0.6837837837837838 0.0 0.0 0.6594594594594594
3yD272quA0vqP500G8qEX5,0.09516994633273702,0.3252236135957066,0.04758497316636851,0.04758497316636851,0.809660107334526,0.040787119856887294,0.19033989266547405,0.36601073345259394,0.09516994633273702 0.3252236135957066 0.04758497316636851 0.04758497316636851 0.809660107334526 0.040787119856887294 0.19033989266547405 0.36601073345259394
